FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish13,507,0.19473541261232866,0.13333333333333333,14.020949708087663,8.56835815494246,7.066666666666666,107.69814182783465,39.37378128350553,1877,943,429.8031497877334,251.41660796267195,718.7597577504052
