FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish2,5090,0.19473541261232866,0.13333333333333333,35.83131592066847,28.626105654012314,2.6666666666666665,783.503981797497,111.93519417371108,16395,347,477.4901991825058,262.54087232801646,1067.9310715105223
