FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish7,4107,0.19473541261232866,0.13333333333333333,7.789416504493146,6.231533203594517,6.533333333333333,39.7042093287827,23.74536584339572,936,1228,428.89341130574536,257.6799771687718,705.2933884745172
