FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish01,4820,0.19473541261232866,0.13333333333333333,20.603207819964112,15.811052967956417,28.266666666666666,247.04209328782704,59.409801223893126,5285,2381,466.6918215433756,272.22697890879317,844.6188004521689
