FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish7,2615,0.19473541261232866,0.13333333333333333,12.484312107264994,4.664730051518891,6.666666666666667,46.56806977626089,29.879628004905136,1074,1533,445.24445730928034,262.7336815528764,729.4581388621568
