FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish14,3164,0.19473541261232866,0.13333333333333333,14.799891358536978,6.426268616206846,,79.95828593098216,36.4541174612632,1882,0,424.6568705801317,248.815742173767,711.1126127538987
