FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish6,2896,0.19473541261232866,0.13333333333333333,7.789416504493146,5.257856140532874,4.933333333333334,34.07281001137656,22.448228893102204,824,1091,444.90433924628366,263.68882794036875,725.0731671866524
