FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish9,1752,0.19473541261232866,0.13333333333333333,6.036797790982188,5.063120727920545,5.866666666666666,25.123246113007202,18.646945542656002,627,1721,426.20642114250273,255.3756737936974,694.1220949362
