FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish5,3926,0.19473541261232866,0.13333333333333333,21.015071315926175,8.881967716619664,4.4,137.99772468714445,49.34622362614059,3156,771,429.00382368433446,246.73284168878135,738.8566653731158
