FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish11,5648,0.19473541261232866,0.13333333333333333,6.815739441431503,5.257856140532874,4.266666666666667,32.68866135760333,21.661454933605658,822,902,431.80652929670543,259.33986647363236,707.5863957703378
