FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish12,3678,0.19473541261232866,0.13333333333333333,6.207250705549657,3.352644271937882,33.46666666666667,15.415244596131966,15.941861201896566,413,585,432.84281610919345,254.03601559176977,695.1388317009632
