FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish3,6155,0.19473541261232866,0.13333333333333333,22.840124495276527,14.413241902853876,7.866666666666666,274.55441789912777,63.54785728838147,5521,1977,467.2535389750164,266.5575714999729,844.2311104749892
