FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),BlurTop,BlurFront,Score,_SelectionMode,Weight (g)
fish10,7551,377.55,20.0,20.0,20.25010999044136,3.7121126760407592,38.00172749040879,47.52225956455128,42.93374854790659,431.1906185958109,258.83163726169795,701.7622558575089,within,17.7
fish10,7552,377.6,20.0,20.0,20.25010999044136,3.7121126760407592,38.00172749040879,47.52225956455128,42.93374854790659,432.24585739746095,258.9260448137813,702.9919022112423,within,17.7
fish10,7553,377.65,20.0,20.0,20.25010999044136,3.7121126760407592,38.00172749040879,47.65537513756123,42.9559776500253,432.2230925790105,258.9263703346146,703.069462913625,within,17.7
fish10,8643,432.15,20.0,20.0,19.961287197096524,4.101157904135728,38.66842446392474,56.77379188874264,43.35138764140969,417.3614959294636,246.79982746928536,681.341323398749,within,17.7
fish10,8644,432.2,20.0,20.0,19.961287197096524,4.429250536466586,38.66842446392474,59.30298777593163,43.90498393313652,417.22702544335255,246.8014094776471,681.7484349209997,within,17.7
fish10,8645,432.25,20.0,20.0,19.47442653375271,4.265204220301157,38.66842446392474,58.17150540534709,43.59219545189804,417.1636574910292,245.17530921723048,679.8389667082597,within,17.7
fish10,8646,432.3,20.0,20.0,19.47442653375271,4.265204220301157,38.66842446392474,59.46938224219407,43.9115612749037,417.1481193368231,245.1739094776471,680.3220288144702,within,17.7
fish10,8647,432.35,20.0,20.0,19.961287197096524,4.101157904135728,17.000772824656565,57.77215868631724,43.844682746769045,438.4622132612817,249.6291600185394,705.6513732798211,within,17.7
fish10,8648,432.4,20.0,20.0,19.961287197096524,4.265204220301157,17.000772824656565,58.07166872558962,43.73573203673948,437.9634719418374,250.8933787685393,706.3968507103767,within,17.7
fish10,8649,432.45,20.0,20.0,19.961287197096524,4.101157904135728,17.000772824656565,56.973465248257554,43.31778402508021,437.530542211443,250.89942043520605,705.829962646649,within,17.7
fish10,8650,432.5,20.0,20.0,19.961287197096524,4.101157904135728,17.000772824656565,58.27134208510454,43.83999630367206,437.2600300386218,250.906002466456,705.8060325050777,within,17.7
fish10,8651,432.55,20.0,20.0,20.44814786044034,4.429250536466586,17.000772824656565,62.93038714045271,45.23017371010268,436.98204827285576,250.77003892478936,706.6320871976451,within,17.7
fish10,8652,432.6,20.0,20.0,20.44814786044034,4.593296852632015,17.000772824656565,63.7290805785124,45.29625878629601,436.7410543441772,250.772350122706,706.9934044668832,within,17.7
fish10,9239,461.95,20.0,20.0,20.106096968754777,3.883968814386916,7.000318221917409,54.17803821504865,44.25533901729867,428.3397859224107,248.00355142210847,690.3033373445193,within,17.7
fish10,9930,496.5,20.0,20.0,20.44814786044034,4.429250536466586,9.33375762922321,63.26317607297757,45.95751423983888,421.7203324489829,249.91625325053533,690.6565856995182,within,17.7
fish10,9931,496.55,20.0,20.0,19.961287197096524,4.429250536466586,9.33375762922321,60.800537972293554,44.60793344457655,421.6658879582723,250.35601235681105,690.1419003150834,within,17.7
fish10,9932,496.6,20.0,20.0,19.961287197096524,4.265204220301157,9.33375762922321,60.36791236001122,44.5861907805648,421.57633539127295,250.6810676930321,689.937403084305,within,17.7
fish10,9933,496.65,20.0,20.0,19.961287197096524,4.101157904135728,9.33375762922321,59.73561338821397,44.41385931710901,421.4130844500318,251.0605826644791,690.453667114511,within,17.7
fish10,9943,497.15,20.0,20.0,19.47442653375271,4.429250536466586,79.67028833515528,63.26317607297757,46.13331848958513,417.6512755777807,251.8756249999576,686.7669005777383,within,17.7
fish10,9944,497.2,20.0,20.0,19.961287197096524,4.429250536466586,79.67028833515528,62.098414809140536,45.84684299827142,417.6516968288845,251.64020182287427,686.5118986517588,within,17.7
fish10,9945,497.25,20.0,20.0,19.47442653375271,4.593296852632015,79.67028833515528,61.76562587661567,45.4529709557649,417.7040234735936,251.62646484370745,686.2904883173011,within,17.7
fish10,9946,497.3,20.0,20.0,20.44814786044034,4.593296852632015,79.67028833515528,65.39302524113675,46.80811120955997,417.5728687408824,251.63288411454093,686.8457528554234,within,17.7
fish10,9946,497.3,20.0,20.0,20.44814786044034,4.593296852632015,79.67028833515528,65.39302524113675,46.80811120955997,417.5728687408824,251.63288411454093,686.8457528554234,repeat,17.7
fish10,9946,497.3,20.0,20.0,20.44814786044034,4.593296852632015,79.67028833515528,65.39302524113675,46.80811120955997,417.5728687408824,251.63288411454093,686.8457528554234,repeat,17.7
fish10,9946,497.3,20.0,20.0,20.44814786044034,4.593296852632015,79.67028833515528,65.39302524113675,46.80811120955997,417.5728687408824,251.63288411454093,686.8457528554234,repeat,17.7
fish10,9946,497.3,20.0,20.0,20.44814786044034,4.593296852632015,79.67028833515528,65.39302524113675,46.80811120955997,417.5728687408824,251.63288411454093,686.8457528554234,repeat,17.7
fish10,9946,497.3,20.0,20.0,20.44814786044034,4.593296852632015,79.67028833515528,65.39302524113675,46.80811120955997,417.5728687408824,251.63288411454093,686.8457528554234,repeat,17.7
fish10,9947,497.35,20.0,20.0,20.935008523784163,4.593296852632015,80.33698530867122,67.7891055553158,48.28878900219502,437.0476687070304,255.74541988244584,710.9930885894762,within,17.7
fish10,9948,497.4,20.0,20.0,20.44814786044034,4.429250536466586,80.33698530867122,65.69253528040913,47.78831125941204,436.4146000427247,256.9642935803625,711.2588936230871,within,17.7
fish10,9949,497.45,20.0,20.0,19.961287197096524,4.265204220301157,80.33698530867122,63.4628494324925,46.81205283059229,436.2364836805557,256.9597102470292,711.0961939275847,within,17.7
fish10,9950,497.5,20.0,20.0,19.47442653375271,4.265204220301157,80.33698530867122,63.662522792007415,46.71882127532783,435.7847432363816,256.9422623303625,710.3470055667442,within,17.7
fish11,1304,65.2,20.0,20.0,26.65366394965612,3.524796760204385,25.14875259424527,43.02145954683666,55.24773048136512,423.1969657276105,253.03026358412643,694.0472293117369,within,13.0
fish11,1307,65.35,20.0,20.0,26.712832980685764,3.3427842820854963,26.97775278291765,41.76084139282706,55.27447608624944,429.9298954427083,253.0372101987097,700.587105641418,within,13.0
fish11,1310,65.5,20.0,20.0,26.04501215616862,3.095170631560645,26.97775278291765,38.94164079386014,53.39022985757319,430.4129207311371,251.0803937924597,698.2133145235969,within,13.0
fish11,1311,65.55,20.0,20.0,27.380653805202908,3.095170631560645,27.43500283008575,40.660665549327774,55.13271776957017,430.47853706851527,251.0956151466264,699.0941522151415,within,13.0
fish11,1312,65.6,20.0,20.0,26.04501215616862,3.095170631560645,26.97775278291765,38.62075617283951,52.92362528015261,430.2093660997179,251.09952790704293,697.8688940067608,within,13.0
fish11,1322,66.1,20.0,20.0,27.380653805202908,3.095170631560645,22.40525231123669,37.93314627065246,52.515183956345815,429.5966882382804,251.09862946954303,696.2953177078235,within,13.0
fish11,1323,66.15,20.0,20.0,26.712832980685764,3.095170631560645,22.40525231123669,37.70394296992344,52.16101405235238,429.4265059527928,251.0984016049597,696.3049075577524,within,13.0
fish11,1324,66.2,20.0,20.0,26.712832980685764,2.847556981035793,20.57625212256432,35.25146765212295,51.31883772785152,429.38112834555534,251.1000682716264,695.3011966171817,within,13.0
fish11,1330,66.5,20.0,20.0,26.712832980685764,2.9713638062982195,18.74725193389193,36.62668745649705,51.5041170756406,424.97404934306206,254.19469066745967,694.7487400105218,within,13.0
fish11,1331,66.55,20.0,20.0,26.04501215616862,2.9713638062982195,17.37550179238764,37.29137702861121,52.17522850766033,424.8628514449319,254.19547191745968,694.8983233623916,within,13.0
fish11,1516,75.8,20.0,20.0,26.215108472056777,2.898750374072905,6.858750707521438,35.457750622779066,52.37279954869805,434.9105245700225,253.5918878782484,700.8224124482709,within,13.0
fish11,1517,75.85,20.0,20.0,26.353011597334344,2.820832702748004,6.858750707521438,34.72430006044621,52.055644791326,435.0012016533559,253.59217433658168,700.5533759899375,within,13.0
fish11,1525,76.25,20.0,20.0,26.353011597334344,2.8135623388713182,7.316000754689533,34.449256099571386,51.76220053415139,435.16588915335575,253.66696600324832,700.2128551566041,within,13.0
fish11,1526,76.3,20.0,20.0,26.353011597334344,2.8135623388713182,7.773250801857629,34.449256099571386,51.76220053415139,435.1569134589113,253.66733709699832,700.2042505559097,within,13.0
fish11,1527,76.35,20.0,20.0,26.353011597334344,2.8135623388713182,7.773250801857629,34.81598138073781,51.926275793711085,431.5011495700224,253.6689386594984,696.8100882295207,within,13.0
fish11,1528,76.4,20.0,20.0,26.19488359746174,2.771250275748528,7.773250801857629,33.89916817782174,51.46343146004915,431.5665141533558,257.59437485741506,700.6608890107709,within,13.0
fish11,1556,77.8,20.0,20.0,27.70119730512993,2.703073021767576,5.487000566017151,34.403415439425586,52.84339637341832,426.942007796205,257.16935868190114,695.7913664781062,within,13.0
fish11,1599,79.95,20.0,20.0,27.4628143330483,2.829270084237998,7.773250801857629,36.76420943693447,53.79852957843398,422.6010146457248,249.42599919381684,683.9870138395416,within,13.0
fish11,2356,117.8,20.0,20.0,27.380653805202908,2.9713638062982195,20.57625212256432,39.53756937575558,54.41526013139245,426.0935104618591,248.85216793551973,692.4056783973788,within,13.0
fish11,2371,118.55,20.0,20.0,26.712832980685764,3.095170631560645,6.858750707521438,39.33128640509947,53.45418347126728,414.424233933437,249.8374445658261,680.8016784992631,within,13.0
fish11,3375,168.75,20.0,20.0,26.712832980685764,3.4665911073479223,44.81050462247339,44.62588265193978,57.02788107904792,429.8955121163074,252.3401822535196,701.575694369827,within,13.0
fish11,3376,168.8,20.0,20.0,26.712832980685764,3.4665911073479223,44.81050462247339,44.02995407004433,56.84499231213087,429.9107117690851,252.3429036076864,701.1936153767715,within,13.0
fish11,3392,169.6,20.0,20.0,26.19614972199553,3.526040760363615,37.95175391495195,43.04437987690956,56.664018399354525,437.3916622516208,252.34011063368047,707.7317728853013,within,13.0
fish11,3395,169.75,20.0,20.0,26.78693311009071,3.401264096708258,37.95175391495195,44.96968760303331,58.77913085111399,437.4888714879165,248.147770137522,703.8766416254385,within,13.0
fish11,3397,169.85,20.0,20.0,27.380653805202908,3.3427842820854963,37.49450386778386,43.22774251749277,55.76411347230752,444.2333156439887,244.691308575058,707.2446242190467,within,13.0
fish11,3398,169.9,20.0,20.0,26.04501215616862,3.3427842820854963,37.49450386778386,42.4026106348683,55.123346772199895,444.3776689669949,246.4109700333913,708.6486390003863,within,13.0
fish11,3399,169.95,20.0,20.0,26.712832980685764,3.2189774568230707,37.49450386778386,41.21075347107742,54.959449298580815,444.02259512736,246.841992168808,708.6445872961681,within,13.0
fish11,3400,170.0,20.0,20.0,26.712832980685764,3.2189774568230707,37.49450386778386,41.64623974246255,55.82139672818384,443.5795569329155,246.8435025854748,708.2630595183903,within,13.0
fish11,3402,170.1,20.0,20.0,26.712832980685764,3.2189774568230707,37.49450386778386,42.44845129501411,55.8447788506375,443.2580334901974,246.8463541479747,708.0443876381721,within,13.0
fish11,3403,170.15,20.0,20.0,26.71316416014128,3.2645985887065465,37.49450386778386,44.14455572040884,56.60768665383245,442.6284198006334,246.8521353979748,708.0005551986081,within,13.0
fish11,3407,170.35,20.0,20.0,27.026910838627373,3.318642461227726,37.03725382061577,45.198890903762326,57.44768773179256,441.89130193745166,246.8535286271413,707.724830564593,within,13.0
fish11,3408,170.4,20.0,20.0,26.45555494689971,3.307362156822588,32.46475334893481,44.16747605048174,56.90680196960978,441.8389099455469,246.8791796688081,707.238089614355,within,13.0
fish11,3409,170.45,20.0,20.0,26.04501215616862,3.095170631560645,32.46475334893481,41.60039908231674,55.85081014622455,441.780793841308,246.8799674292248,706.1807612705327,within,13.0
fish11,3411,170.55,20.0,20.0,26.04501215616862,3.2189774568230707,32.9220033961029,40.31686059823425,54.90416811151621,438.9765057124196,246.8849153458914,703.121421058311,within,13.0
fish11,3412,170.6,20.0,20.0,26.712832980685764,3.095170631560645,32.9220033961029,41.0961518207129,55.4921753972326,438.82562897630856,246.886933575058,703.6325625513665,within,13.0
fish11,3413,170.65,20.0,20.0,27.380653805202908,3.2189774568230707,32.9220033961029,43.45694581822179,56.5282910369133,438.79644494853073,246.885253887558,704.3616988360887,within,13.0
fish11,3415,170.75,20.0,20.0,26.04501215616862,3.3427842820854963,32.46475334893481,41.18783314100452,54.385365297470265,438.4527817540864,249.6507161271413,705.5634978812278,within,13.0
fish11,3416,170.8,20.0,20.0,26.712832980685764,3.4665911073479223,30.17850311309433,43.31942383778438,56.01894017684357,438.32557249281126,249.7871419083914,706.2727144012026,within,13.0
fish11,3579,178.95,20.0,20.0,27.67010210179109,1.9816698200896403,12.803001320706684,23.745461955526256,46.30875323125907,427.4760818718051,255.0324088507334,691.1884907225384,within,13.0
fish11,3736,186.8,20.0,20.0,26.04501215616862,3.4665911073479223,34.75100358477528,43.73198977909661,57.11993437224162,428.2836400266859,263.33884112714134,709.1824811538272,within,13.0
fish11,3756,187.8,20.0,20.0,26.04501215616862,3.5903979326103483,24.69150254707717,40.47730290874456,55.33785111337836,438.1455144041274,258.88371741926414,713.3492318233916,within,13.0
fish11,3766,188.3,20.0,20.0,26.04501215616862,3.2189774568230707,18.74725193389193,36.85589075722607,54.03762561226889,437.9864953069051,258.9054915130509,711.211986819956,within,13.0
fish11,3768,188.4,20.0,20.0,26.712832980685764,3.3427842820854963,17.832751839555737,38.59783584276661,55.15492092944861,437.9315821124608,258.9056803151342,711.577262427595,within,13.0
fish11,4073,203.65,20.0,20.0,26.04501215616862,3.2189774568230707,14.174751462210969,38.16234957138148,52.93455265831578,420.4418053358289,255.0388606662326,691.0006660020615,within,13.0
fish11,4074,203.7,20.0,20.0,26.04501215616862,3.2189774568230707,14.174751462210969,38.57491551269371,53.26557267096263,418.6449867793141,255.039088530816,689.4240753101301,within,13.0
fish11,4075,203.75,20.0,20.0,26.712832980685764,3.2189774568230707,13.717501415042875,39.62925069604719,53.74469070470274,418.65376722178513,257.01999347873266,692.2737607005178,within,13.0
fish11,4076,203.8,20.0,20.0,26.712832980685764,3.2189774568230707,12.803001320706684,38.91872046378723,53.129316729585625,418.8133679734973,257.1533398328993,692.4667078063965,within,13.0
fish11,4077,203.85,20.0,20.0,26.04501215616862,3.095170631560645,12.345751273538587,38.4603138623292,52.85150102286784,418.7720225016276,257.15367186414926,692.5656943657768,within,13.0
fish11,4078,203.9,20.0,20.0,27.380653805202908,3.2189774568230707,11.888501226370492,40.91278918012969,54.72277911834855,418.7015190863714,257.1524674370659,693.5339865234373,within,13.0
fish11,4142,207.1,20.0,20.0,26.712832980685764,3.4665911073479223,18.74725193389193,45.01552826317912,56.51730608455112,420.8428165552775,255.56274734967548,696.1855639049529,within,13.0
fish12,3490,174.5,20.0,20.0,18.696396609478228,1.427406313945942,6.8468009030566765,19.186912058803248,38.942973132527634,401.88029040254185,252.82144500626453,663.4217354088064,within,15.28
fish12,3604,180.2,20.0,20.0,18.235037897147382,1.580862764668712,4.83303593156942,20.00920828989481,39.69446011945095,419.6819566424145,253.3593131212765,682.0412697636909,within,15.28
fish12,3605,180.25,20.0,20.0,18.235037897147382,1.580862764668712,4.83303593156942,19.78079267014716,39.57055913353606,413.620133971697,252.9150553087765,675.4951892804736,within,15.28
fish12,3606,180.3,20.0,20.0,18.235037897147382,1.580862764668712,4.83303593156942,19.80363423212193,39.57990644001008,413.3144482842152,252.8129849962765,675.1074332804917,within,15.28
fish12,3607,180.35,20.0,20.0,18.235037897147382,1.580862764668712,4.83303593156942,20.05489141384435,39.75069685363916,413.2287538519777,252.8129524441932,675.1417062961709,within,15.28
fish12,3613,180.65,20.0,20.0,18.235037897147382,1.4930370555204504,4.83303593156942,19.6209017363238,39.49785632624392,412.9703293038074,252.8129394233597,674.7632687271672,within,15.28
fish12,3614,180.7,20.0,20.0,19.41149195502786,1.4930370555204504,4.83303593156942,20.466039529390127,40.81064828046802,412.97703937325184,252.8130566108597,675.0900959841116,within,15.28
fish12,3615,180.75,20.0,20.0,18.82326492608762,1.4930370555204504,4.83303593156942,20.14625766174341,40.162982137021615,412.9555636788075,252.81299150669312,674.7485551855007,within,15.28
fish12,3616,180.8,20.0,20.0,18.82326492608762,1.4930370555204504,4.83303593156942,20.00920828989481,40.10927798566819,412.9801079431416,252.8127441108598,674.7328520540013,within,15.28
fish12,3617,180.85,20.0,20.0,18.82326492608762,1.4930370555204504,4.83303593156942,19.643743298298563,39.95668392206266,412.97247773480814,252.8124771837764,674.5649549185845,within,15.28
fish12,3618,180.9,20.0,20.0,18.82326492608762,1.4930370555204504,4.83303593156942,19.6209017363238,39.95537624967823,412.9629681796604,252.8125878608598,674.5155560405202,within,15.28
fish12,3619,180.95,20.0,20.0,18.82326492608762,1.4930370555204504,4.83303593156942,19.392486116576137,39.8255577291013,412.9409369296605,252.81305010044312,674.4939870301035,within,15.28
fish12,3620,181.0,20.0,20.0,18.82326492608762,1.4930370555204504,4.83303593156942,19.392486116576137,39.8255577291013,412.9715879713271,252.8128743191932,674.5244622905202,within,15.28
fish12,3622,181.1,20.0,20.0,19.41149195502786,1.4052113463721885,4.83303593156942,19.4838523644752,40.570457531326696,412.92140562600974,252.8138508816932,674.5352565077028,within,15.28
fish12,3623,181.15,20.0,20.0,19.41149195502786,1.4052113463721885,4.83303593156942,19.4838523644752,40.570457531326696,412.9136538898986,252.81362952752644,674.527283417425,within,15.28
fish12,3624,181.2,20.0,20.0,19.41149195502786,1.4052113463721885,4.83303593156942,19.209753620778013,40.33943593626729,412.7848648478002,252.81368812127644,674.3185529690767,within,15.28
fish12,3625,181.25,20.0,20.0,19.41149195502786,1.4052113463721885,4.83303593156942,19.209753620778013,40.33943593626729,422.2297519024696,251.12628577752645,682.076037679996,within,15.28
fish12,3626,181.3,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.821447067207,39.33413326311134,422.1852640552473,251.3680305691931,682.1332946244405,within,15.28
fish12,3627,181.35,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.821447067207,39.33413326311134,422.2071,251.3680305691931,682.1551305691931,within,15.28
fish12,3629,181.45,20.0,20.0,19.41149195502786,1.4052113463721885,4.83303593156942,19.23259518275278,40.128904685166425,422.1797388888889,251.36723629835976,682.2469751872487,within,15.28
fish12,3630,181.5,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.775763943257463,39.32895804887551,422.1368222222223,251.36780921502643,682.0446314372487,within,15.28
fish12,3631,181.55,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.775763943257463,39.32895804887551,422.10472152777777,251.36780921502643,682.0125307428042,within,15.28
fish12,3632,181.6,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.59303144745934,39.23647294062874,422.1162579861111,251.36780921502643,681.9840672011376,within,15.28
fish12,3633,181.65,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.775763943257463,39.32895804887551,422.0032719036338,251.36853187127645,681.9318037749102,within,15.28
fish12,3634,181.7,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.775763943257463,39.32895804887551,421.89489526299366,251.3687206733597,681.8036159363534,within,15.28
fish12,3635,181.75,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.752922381282698,39.24470820408561,421.8962450149913,251.36908525669315,681.7853302716844,within,15.28
fish12,3636,181.8,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.752922381282698,39.24470820408561,421.9421044445462,251.3697753608598,681.831879805406,within,15.28
fish12,3637,181.85,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.775763943257463,39.32895804887551,421.95768604176834,251.36923499627645,681.8469210380448,within,15.28
fish12,3638,181.9,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.775763943257463,39.32895804887551,421.9452642061021,251.3695605171098,681.8348247232119,within,15.28
fish12,3639,181.95,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.821447067207,39.35762186672706,421.92417909732393,251.3695605171098,681.8337396144336,within,15.28
fish12,3640,182.0,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.821447067207,39.35762186672706,421.86549422132697,251.3694368191931,681.79493104052,within,15.28
fish12,3641,182.05,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.79860550523223,39.339096273042166,421.84634491577145,251.3691308296098,681.7954757453813,within,15.28
fish12,3642,182.1,20.0,20.0,18.82326492608762,1.4052113463721885,4.83303593156942,18.752922381282698,39.31043245519061,421.82588481980304,251.36881832960967,681.6947031494128,within,15.28
fish12,3643,182.15,20.0,20.0,18.82326492608762,1.4052113463721885,5.235788925866871,18.752922381282698,39.31043245519061,421.8107459574381,251.3688899441931,681.6596359016312,within,15.28
fish12,3644,182.2,20.0,20.0,18.82326492608762,1.4052113463721885,5.235788925866871,18.775763943257463,39.32895804887551,421.8532417914308,251.36896155877645,681.7222033502073,within,15.28
fish12,3645,182.25,20.0,20.0,18.82326492608762,1.4052113463721885,5.235788925866871,18.775763943257463,39.32895804887551,419.1782504154723,251.4044368191931,679.0826872346654,within,15.28
fish12,3646,182.3,20.0,20.0,18.82326492608762,1.4052113463721885,5.235788925866871,18.775763943257463,39.32895804887551,419.18496911754846,255.0377831733598,682.7027522909083,within,15.28
fish12,3660,183.0,20.0,20.0,18.235037897147382,1.4930370555204504,5.235788925866871,18.227566455863084,38.49546204726635,423.2862536091935,254.5392740867509,686.0455276959444,within,15.28
fish12,3661,183.05,20.0,20.0,18.235037897147382,1.4930370555204504,5.235788925866871,18.273249579812617,38.49755669092968,423.2907327758601,254.54032226383424,686.1710550396944,within,15.28
fish12,3662,183.1,20.0,20.0,18.235037897147382,1.4930370555204504,5.235788925866871,18.273249579812617,38.49755669092968,423.2752900675269,254.5407975242509,686.1160875917777,within,15.28
fish12,3663,183.15,20.0,20.0,18.652906305822967,1.4297729552172405,5.235788925866871,18.18188333191356,38.61988379066411,423.2539793036379,254.5406868471676,685.9746661508054,within,15.28
fish12,3671,183.55,20.0,20.0,18.673581674493068,1.4355811766781508,5.235788925866871,18.136200207964023,38.59091609895386,432.8657588175268,253.3991536447737,694.5049124623006,within,15.28
fish12,3672,183.6,20.0,20.0,18.673581674493068,1.4355811766781508,5.235788925866871,18.136200207964023,38.59091609895386,432.8539185397489,253.39956380102376,694.4934823407727,within,15.28
fish12,3673,183.65,20.0,20.0,18.673581674493068,1.4355811766781508,5.235788925866871,18.318932703762147,38.65802644332221,432.8869567341935,253.40647135310715,694.5734280873006,within,15.28
fish12,3674,183.7,20.0,20.0,18.673581674493068,1.4355811766781508,5.235788925866871,18.15904176993879,38.59644694144584,432.91664423419337,253.40624999894044,694.5828942331339,within,15.28
fish12,3675,183.75,20.0,20.0,18.696396609478228,1.4371496125659742,5.235788925866871,18.18188333191356,38.59713609804111,432.9891615953045,253.40733398258425,694.6964955778888,within,15.28
fish12,3676,183.8,20.0,20.0,18.696396609478228,1.4371496125659742,5.235788925866871,18.18188333191356,38.59713609804111,432.96893590086,253.4779296864403,694.7068655873002,within,15.28
fish12,3677,183.85,20.0,20.0,18.696396609478228,1.4371496125659742,5.235788925866871,18.18188333191356,38.59713609804111,432.94811992863777,253.60615884191725,694.814278770555,within,15.28
fish12,3678,183.9,20.0,20.0,18.696396609478228,1.4371496125659742,5.235788925866871,18.18188333191356,38.59713609804111,432.9220956230823,253.60845701900053,694.7905526420827,within,15.28
fish12,3679,183.95,20.0,20.0,18.696396609478228,1.4371496125659742,5.235788925866871,18.18188333191356,38.59713609804111,432.90223451197113,254.02015298460853,695.1223874965797,within,15.28
fish13,1739,86.95,20.0,20.0,30.82923169004496,6.045454545454546,21.10845772834585,116.26159469266838,70.05368195168414,416.860423696711,251.9433168525589,687.1037405492698,within,13.88
fish13,1754,87.7,20.0,20.0,31.64052726083561,5.856534090909091,22.21942918773248,116.48105971332464,70.08014024379052,428.0472130594136,246.9376756835937,693.7448887430073,within,13.88
fish13,1755,87.75,20.0,20.0,31.64052726083561,5.856534090909091,22.77491491742579,116.48105971332464,70.08014024379052,428.0472130594136,246.93748688151047,693.744699940924,within,13.88
fish13,1761,88.05,20.0,20.0,31.64052726083561,5.856534090909091,22.21942918773248,117.02972226496536,70.45609539240075,428.0034370177469,246.9396874023438,693.8431244200907,within,13.88
fish13,1771,88.55,20.0,20.0,31.64052726083561,5.856534090909091,23.3304006471191,116.9199897546372,70.2627949925218,425.8805897955247,251.0422394856772,696.2428292812018,within,13.88
fish13,1772,88.6,20.0,20.0,31.64052726083561,5.856534090909091,23.3304006471191,117.13945477529349,70.45770080883923,425.8837321566357,251.0444530273438,696.2681851839795,within,13.88
fish13,1773,88.65,20.0,20.0,31.726820879611385,5.941831664605575,23.3304006471191,118.5111111543953,70.94071929060951,425.87624083719135,251.0471222981772,696.3833631353685,within,13.88
fish13,4447,222.35,20.0,20.0,31.64052726083561,5.856534090909091,27.7742864846656,115.87753090651984,69.52862932053851,421.671739887586,251.2667350130611,691.2784749006471,within,13.88
fish13,4448,222.4,20.0,20.0,31.64052726083561,5.856534090909091,27.7742864846656,115.87753090651984,69.52862932053851,421.4749256383636,253.4227897005611,693.2377153389248,within,13.88
fish13,4497,224.85,20.0,20.0,30.82923169004496,6.045454545454546,22.77491491742579,115.27400209971506,69.47807617204002,422.2108547941797,252.33995109531617,692.3508058894959,within,13.88
fish13,4498,224.9,20.0,20.0,30.82923169004496,6.045454545454546,22.77491491742579,115.27400209971506,69.47807617204002,422.0388148636241,255.3447297411495,695.1835446047736,within,13.88
fish13,4499,224.95,20.0,20.0,30.82923169004496,6.045454545454546,22.77491491742579,115.27400209971506,69.47807617204002,422.0388148636241,255.34506177239945,695.1838766360236,within,13.88
fish13,4500,225.0,20.0,20.0,30.82923169004496,6.045454545454546,22.77491491742579,115.27400209971506,69.47807617204002,422.0388148636241,255.34506177239945,695.1838766360236,within,13.88
fish13,4501,225.05,20.0,20.0,30.82923169004496,6.045454545454546,22.77491491742579,115.27400209971506,69.47807617204002,422.0249520164018,255.34506177239945,695.1700137888013,within,13.88
fish13,4502,225.1,20.0,20.0,30.82923169004496,6.045454545454546,22.77491491742579,115.27400209971506,69.47807617204002,422.0249520164018,255.3450682828161,695.1700202992179,within,13.88
fish13,4503,225.15,20.0,20.0,30.82923169004496,6.045454545454546,22.77491491742579,115.27400209971506,69.47807617204002,422.0249520164018,255.34590161614943,695.1708536325513,within,13.88
fish13,4504,225.2,20.0,20.0,30.82923169004496,6.045454545454546,23.3304006471191,115.27400209971506,69.47807617204002,422.0249520164018,255.3462661994828,695.1712182158847,within,13.88
fish13,4505,225.25,20.0,20.0,30.82923169004496,6.045454545454546,23.3304006471191,115.27400209971506,69.47807617204002,422.0246742386241,255.34685864739944,695.1715328860236,within,13.88
fish13,4506,225.3,20.0,20.0,30.82923169004496,6.045454545454546,22.21942918773248,115.27400209971506,69.47807617204002,422.00575062751307,255.3481542203161,695.1539048478292,within,13.88
fish13,4507,225.35,20.0,20.0,30.82923169004496,6.045454545454546,22.21942918773248,115.27400209971506,69.47807617204002,422.00575062751307,255.34855786614943,695.1543084936625,within,13.88
fish13,4508,225.4,20.0,20.0,30.82923169004496,6.045454545454546,22.21942918773248,115.27400209971506,69.47807617204002,422.00575062751307,255.34855786614943,695.1543084936625,within,13.88
fish13,4509,225.45,20.0,20.0,30.82923169004496,6.045454545454546,21.10845772834585,115.27400209971506,69.47807617204002,422.00575062751307,255.3481411994828,695.1538918269957,within,13.88
fish13,4510,225.5,20.0,20.0,30.82923169004496,6.045454545454546,15.553600431412733,115.27400209971506,69.47807617204002,422.00575062751307,255.3482323453161,695.1539829728292,within,13.88
fish13,4511,225.55,20.0,20.0,30.82923169004496,6.045454545454546,15.553600431412733,115.27400209971506,69.47807617204002,421.99957875251306,254.1928286994828,693.9924074519959,within,13.88
