FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish9,3048,0.19473541261232866,0.13333333333333333,,,4.666666666666667,,,0,557,456.51417855674833,256.5501529650264,713.0643315217748
