FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish01,3771,0.19473541261232866,0.13333333333333333,18.194356973932077,6.268644093059369,9.066666666666666,75.84376185058778,40.75133320858655,1512,4042,452.785199095474,260.95074537657626,743.9759444720503
