FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish4,5817,0.19473541261232866,0.13333333333333333,22.41865289145494,8.050130215834377,7.333333333333333,155.5934774364808,54.53593109618189,3221,2409,451.64550760481086,259.3508559892336,775.4163635940444
