FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish6,8315,0.19473541261232866,0.13333333333333333,22.394572450417794,17.52618713510958,59.06666666666666,325.19908987485775,70.3496233409445,7292,73463,428.2076257382805,262.48346342705617,836.5310891653368
