FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish4,1195,0.19473541261232866,0.13333333333333333,25.81540650531976,9.453629334275435,23.066666666666666,197.57299962078116,61.61164868158945,3954,20450,451.1836371490854,265.4604230088553,795.7240601579407
