FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish5,3800,0.19473541261232866,0.13333333333333333,21.036137244693798,6.860324211611887,,123.01858172165338,48.86639143992372,2868,0,429.6471829018488,254.24341792534716,741.250600827196
