FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_PerFishScale,_PerFishScale_Width,_PerFishScale_Perimeter,_PerFishScale_Area,_CompositeRelError,_SelectionMode,_relL,_relW,_relA,_relP,_CompositeRelErrorRecalc
fish01,67.49,335,16.75,20.0,20.0,21.84840395433144,3.465114451112915,40.05607633459684,47.61603764890433,45.924902504402986,4453,16824,459.4919787540388,264.2830338537851,812.835012607824,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.040049037551551,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.040071606370352,within,0.049982280757468904,0.06467697586050423,0.009999555575307878,0.03562761328812728,0.04007160637035207
fish01,67.49,336,16.8,20.0,20.0,21.84847024227765,3.5247467400578776,40.05607633459684,47.75432236618092,45.70642483217114,4602,16845,459.2406333909022,264.2864941393429,815.567127530245,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.040115325497755,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0355499405678004,within,0.0499854663983556,0.04858069574645231,0.012932758544064928,0.030700841582329476,0.03554994056780057
fish01,67.49,337,16.85,20.0,20.0,21.655645972096902,3.5812700207848254,40.05607633459684,47.75851281215898,45.46909504430371,4661,16806,459.23379308441525,264.28887044142624,816.7426635258415,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8472910553170117,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.028103249250147,within,0.040718791019551226,0.03332361647542429,0.013021643482511742,0.025348946023100786,0.028103249250147008
fish01,67.49,338,16.9,20.0,20.0,21.655645972096902,3.584168955044776,40.05607633459684,47.90936886736981,45.489848999481126,4659,16803,459.2095222412108,264.2866764310094,816.6761986722204,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8472910553170117,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0288245923709282,within,0.040718791019551226,0.03254111996714073,0.016221501266610285,0.025816957230410775,0.028824592370928256
fish01,67.49,339,16.95,20.0,20.0,21.462820228850678,3.5247467400578776,40.05607633459684,47.31013509250461,45.16036499299869,4589,16956,459.1542184217665,264.2835026020897,815.2177210238561,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.6544653120707835,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.025482659360505,within,0.03145204484872685,0.04858069574645231,0.003510955068663673,0.018386941778177568,0.0254826593605051
fish01,67.49,340,17.0,20.0,20.0,21.37441715072724,3.386116279519947,40.05607633459684,45.558528673667865,44.85577824200461,4388,17000,459.10891029593387,264.2818098937564,811.1507201896902,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.5660622339473491,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0395913816217966,within,0.027203603370436345,0.08600060305905002,0.03364294920225745,0.011518370855442607,0.03959138162179661
fish01,67.49,341,17.05,20.0,20.0,21.29802397539054,3.396576149043429,40.05607633459684,45.67167071507597,45.14706103714028,4465,17051,459.0721524787056,264.2938053367509,812.6659578154564,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.489669058610648,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0390098833219843,within,0.02353232922876465,0.08317721672280198,0.031243055864183845,0.018086931472187064,0.039009883321984386
fish01,67.49,342,17.1,20.0,20.0,21.19943317646825,3.436907542248278,40.05607633459684,46.08233442092765,45.00225480172655,4483,17100,458.9935587565105,264.30204752425084,812.9556062807613,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.3910782596883599,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0321097121391258,within,0.01879429014222522,0.0722907420645111,0.02253233189636011,0.014821484453407125,0.03210971213912589
fish01,67.49,343,17.15,20.0,20.0,21.193944534522544,3.4307989888099244,40.05607633459684,46.25833315200694,45.11302009196983,4462,17086,458.9687757520133,264.29610351383417,812.5048792658474,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.385589617742653,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0321471432482187,within,0.018530519076821055,0.07393959688754402,0.018799164481578576,0.01731929254693146,0.03214714324821878
fish01,67.49,344,17.2,20.0,20.0,21.193944534522544,3.4307989888099244,40.05607633459684,46.35890385548083,45.25649478405423,4562,17174,458.6087670807262,264.30385090966746,814.1526179903937,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.385589617742653,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0324226886440453,within,0.018530519076821055,0.07393959688754402,0.01666592595884601,0.020554712652970316,0.03242268864404535
