FishID,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),Volume (cm³),Surface Area (cm²),Aspect Ratio,Elongation,Compactness,Condition Factor (K),Rectangularity,Equivalent Diameter (cm)
fish01,67.49,18.67484587415553,4.5711567916497575,9.765673602282549,40.275300672480064,43.32464400869284,654.7495827003214,503.6449336689405,4.085365417407979,0.2447761455410921,46.604860724541446,1.0362590812097945,0.4717975128904398,7.161012881729812
fish01,67.49,18.04610372000727,3.486482755533004,9.180695210311676,39.6682405272088,39.6621862074939,453.66619765296525,443.4629240000468,5.176019784227624,0.1931986432986986,39.65613281181261,1.148389150206704,0.6304809476505235,7.106839839852046
fish01,67.49,15.182571945115582,3.3966136086575105,9.580575961838033,33.03244514614009,34.052899341513246,388.036870232621,392.3112791544721,4.4699143601195175,0.2237179327017938,35.10487789907781,1.9284278054104045,0.6405443862975959,6.485230560231505
fish01,67.49,14.562485915260336,3.412331616137276,9.593940180341823,32.488184326241715,32.655718778179235,374.43258479294855,378.2733811564002,4.2676057175664885,0.234323427743983,32.82411716859679,2.185409734208098,0.6537906301725057,6.431581533403433
fish01,67.49,15.174157786424985,3.355306177653456,9.830826206325805,33.15804379688588,33.81318104340938,393.1123176284858,398.7275939145595,4.522436100611563,0.2211197632764277,34.48126250384404,1.9316375578596128,0.6512566166591415,6.4975481982248935
fish01,67.49,14.732089752940942,3.273797722875765,8.859825399541105,31.336863361072066,32.77557792723117,335.60717959219005,353.05962452646565,4.5,0.2222222222222222,34.28034567743197,2.110796473619194,0.6497395833333334,6.316591932306487
fish01,67.49,14.322865037581472,3.273797722875765,8.829745593789623,30.56233834813976,32.07698764556416,325.1769954589456,344.3563170217438,4.375,0.2285714285714285,33.666701961510874,2.296940414534744,0.6517857142857143,6.238042783151417
fish01,67.49,14.322865037581472,3.273797722875765,8.773505347107392,30.7298032158008,32.07698762117247,323.1058107067076,342.88722884505586,4.375,0.2285714285714285,33.483232145131026,2.296940414534744,0.6553571428571429,6.255109963564777
fish01,67.49,14.49664317217092,3.4520939796897507,9.383438147798566,31.1484653849534,32.655718778179235,368.80936173735535,368.7198480968558,4.1993767427715785,0.2381305753815273,34.23590715434289,2.215323124450895,0.6224243798804044,6.297575556191211
fish01,67.49,14.910065600465272,3.435543532484241,9.425934232655338,31.44152890336021,33.23444986201092,379.2183085611435,376.14879646451664,4.339943726366874,0.2304177342034655,35.129610300613415,2.0361077896408246,0.6138024902594296,6.327131889465544
fish01,67.49,14.09042195241826,3.4638523371660472,9.110947786653613,31.127532276495767,31.717410174016663,349.25031602319063,351.2307325763334,4.067847177326948,0.2458302773943236,32.318466469198285,2.4125006110831224,0.6377659422652128,6.295459079722031
