FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish12,3774,188.7,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,589,1579,434.9918392812471,258.740738872687,705.5125781539341
fish12,3775,188.75,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,589,1579,434.98123164235807,258.740738872687,705.5019705150451
fish12,3776,188.8,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,578,1579,434.96417000172926,258.7406932997703,705.2648633014995
fish12,3777,188.85,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,580,1579,434.9216439600626,258.7535774143537,705.2752213744163
fish12,3778,188.9,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,580,1579,434.9439095850626,258.7535774143537,705.2974869994164
fish12,3779,188.95,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,582,1579,434.97285055728486,258.7543196018537,705.3671701591385
fish12,3780,189.0,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,583,1579,435.0051422239516,258.7543196018537,705.4194618258053
fish12,3781,189.05,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,592,1579,434.9301031701359,258.75456699768705,705.524670167823
fish12,3782,189.1,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,592,1579,434.8978288645804,258.75454746643703,705.4923763310175
fish12,3783,189.15,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,592,1579,434.9398948540582,258.75454746643703,705.5344423204953
fish12,3784,189.2,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,592,1579,434.9215441596137,258.75373366435366,705.5152778239674
fish12,3785,189.25,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,595,1579,434.9280458957248,258.753434185187,705.5814800809118
fish12,3786,189.3,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,591,1579,433.5451465901692,258.753863872687,704.1190104628563
fish12,3787,189.35,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,591,1579,433.8558236735025,260.50132481018704,706.1771484836896
fish12,3788,189.4,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,591,1579,433.8767915468381,260.506617778937,706.2034093257752
fish12,3789,189.45,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,591,1579,433.861947796838,260.50687168518704,706.1888194820251
fish12,3790,189.5,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,591,1579,433.8789225971741,260.5069042372704,706.2058268344445
fish12,3791,189.55,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,591,1579,433.8786708610629,260.5063899143537,706.2050607754167
fish12,3792,189.6,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,589,1579,433.8851074666153,260.5063508518537,706.1714583184689
fish12,3793,189.65,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,589,1579,433.88906579994864,260.5063508518537,706.1754166518024
fish12,3794,189.7,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,589,1579,433.8626682305042,260.5064159560204,706.1490841865245
fish12,3795,189.75,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,587,1579,433.847789758282,260.50749668518705,706.095286443469
fish12,3796,189.8,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,587,1579,433.847789758282,260.507340435187,706.095130193469
fish12,3797,189.85,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,563,1517,434.92535035669766,258.35315750016105,704.5385078568587
fish12,3798,189.9,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,563,1517,435.01727744003097,260.17690098974435,706.4541784297753
fish12,3799,189.95,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,563,1517,434.976261815031,260.31561843766104,706.5518802526921
fish12,3800,190.0,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,564,1517,434.9353069539199,260.2878970834944,706.5032040374142
fish12,3801,190.05,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,564,1517,434.9141871622532,260.2878970834944,706.4820842457475
fish12,3802,190.1,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,564,1517,434.9141871622532,260.2878970834944,706.4820842457475
fish12,3803,190.15,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,564,1517,434.92626181503095,260.2877017709944,706.4939635860253
fish12,3804,190.2,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,561,1517,434.9424944539199,260.2877017709944,706.4501962249143
fish12,3805,190.25,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,582,1517,434.8967392645753,259.59645828141106,706.1331975459863
fish12,3806,190.3,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,583,1517,434.8964788479086,259.59656895849434,706.1530478064029
fish12,3807,190.35,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,583,1517,428.02035905624194,259.59656895849434,699.2769280147362
fish12,3808,190.4,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,583,1517,428.0435187784642,259.5964127084944,699.2999314869586
fish12,3809,190.45,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,589,1517,428.0406194729087,259.5962173959944,699.4168368689029
fish12,3810,190.5,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,598,1517,428.0420474148221,259.5962173959944,699.5982648108164
