FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,VisScore_Top_Raw,VisScore_Front_Raw,VisScore_Top_Enhanced,VisScore_Front_Enhanced
fish2,16.0,5320,266.0,20.0,20.0,14.083636409018084,5.835072097330881,2.4,73.11338642396662,36.23736763123191,1044,392,27.422932074577428,9.922333824062347,58.225265898639776,87.6,64.4,66.0,49.2
fish2,16.0,5325,266.25,20.0,20.0,14.047847061526488,5.860371566124132,2.2666666666666666,74.36480849450132,36.40608230767625,1061,425,27.37042341820988,9.94112939172321,58.53155280993309,87.6,64.5,66.0,49.1
fish2,16.0,5330,266.5,20.0,20.0,14.029143416893183,5.667534523670689,2.1333333333333333,73.09442548350397,36.31482232228507,1167,445,27.3782752480401,9.949846839639878,60.668122087679976,87.6,64.5,66.0,49.1
fish2,16.0,5335,266.75,20.0,20.0,13.831665377543775,5.690966450855864,2.0,72.71520667425104,36.102038418172675,1185,417,27.370727356333795,9.947802563465967,61.01852991979976,87.6,64.5,66.0,49.1
fish2,16.0,5340,267.0,20.0,20.0,13.83098789228261,5.8586555672718434,2.1333333333333333,74.64922260144102,36.02839504599897,1995,453,27.543027726839792,9.93843734741211,77.3814650742519,87.7,64.5,66.0,49.1
fish2,16.0,5345,267.25,20.0,20.0,13.852492106471384,5.838425723659305,1.8666666666666667,74.19416003033749,35.81812111520784,1987,411,27.573978189181094,9.935992703236472,77.24997089241756,87.7,64.5,66.0,49.1
fish2,16.0,5350,267.5,20.0,20.0,13.555087962526946,5.3370212590134685,2.533333333333333,60.16306408797875,33.429057602370015,1621,494,27.57365535479887,9.996018823740219,69.98967417853909,87.8,64.5,66.0,49.3
fish2,16.0,5355,267.75,20.0,20.0,12.747213531428732,5.357524473871739,2.533333333333333,53.77322715206673,31.581546961254165,1447,502,27.511824043763713,9.998974555958643,66.45079859972236,87.7,64.5,66.0,49.3
fish2,16.0,5360,268.0,20.0,20.0,10.485593158353167,5.537035410952362,2.4,43.401592718998856,27.39769276311125,1173,500,27.47641596361325,9.994560493458643,60.93097645707189,87.7,64.5,66.0,49.3
fish2,16.0,5365,268.25,20.0,20.0,9.66817673363692,5.603847194838091,2.533333333333333,42.54835039817974,26.31279972979129,1150,512,27.450309208547345,9.970146407816147,60.42045561636349,87.7,64.6,66.0,49.3
fish2,16.0,5370,268.5,20.0,20.0,8.387747418597415,6.210775188906664,2.533333333333333,38.1683731513083,24.21529758444859,1038,513,27.42491021042811,9.954482355742986,58.1393925661711,87.7,64.6,66.0,49.3
fish2,16.0,5375,268.75,20.0,20.0,7.540562499505508,6.399973719507938,2.6666666666666665,34.86916951080773,22.69356349865801,950,514,27.427258164224497,9.972232998148597,56.399491162373096,87.7,64.6,66.1,49.4
fish2,16.0,5380,269.0,20.0,20.0,7.402507791840587,6.531624260027583,2.6666666666666665,38.130451270383006,23.13817801200093,1030,510,27.471320602586545,9.976181536769868,58.04750213935642,87.5,64.6,66.1,49.4
fish2,16.0,5390,269.5,20.0,20.0,7.6792374924698485,6.430887698831752,2.8,40.064467197572995,23.70071725718659,1085,617,27.440795597029318,9.949654800372654,59.090450397401966,87.5,64.4,66.1,49.4
fish2,16.0,5725,286.25,20.0,20.0,56.45278464270487,23.325845770411746,2.8,786.5377322715206,129.2477169106543,2414,456,26.7718008192086,9.942320926655661,84.99412174586426,87.2,64.6,65.7,49.4
fish2,16.0,5740,287.0,20.0,20.0,41.512769720743826,6.8617259821029135,2.8,216.4580963215775,88.1571804771512,1837,379,26.620776535203728,9.934977176655662,73.29575371185939,87.4,64.6,65.7,49.4
fish2,16.0,5745,287.25,20.0,20.0,31.310504315749803,7.193786617153778,2.8,165.09290860826695,67.45739367892483,1952,401,26.465702745150345,9.921679644097223,75.42738238924757,87.4,64.6,65.7,49.5
fish2,16.0,5750,287.5,20.0,20.0,15.109178237391035,7.961242218142446,3.6,93.59120212362532,37.74496422647807,2497,534,26.8416642523118,10.00283528517617,86.78449953748796,87.7,64.6,65.8,49.5
fish2,16.0,5755,287.75,20.0,20.0,14.274820966862471,9.49422199284015,3.6,99.07091391733029,38.76092568804437,2644,529,26.938790537516276,10.013623044490812,89.83241358200709,87.7,64.6,65.9,49.5
fish2,16.0,5760,288.0,20.0,20.0,8.926521286820917,4.156263991596059,3.466666666666667,29.97724687144482,21.47716840329052,816,526,26.9532655232559,10.02033203086853,53.29359755412443,87.6,64.6,66.0,49.5
fish2,16.0,5775,288.75,20.0,20.0,10.24308240626583,7.594680349024172,3.466666666666667,56.37087599544937,28.677261014440948,1516,521,27.222236164686414,10.001484374321832,67.54372053900825,87.6,64.5,66.1,49.5
fish2,16.0,5785,289.25,20.0,20.0,10.554938083401797,7.155681042639916,3.3333333333333335,56.35191505498672,28.743014761534322,1513,454,27.418937774582847,9.899941405571829,67.57887918015467,87.5,64.3,66.1,49.5
fish2,16.0,5790,289.5,20.0,20.0,11.977617760442902,4.930218102524044,3.3333333333333335,42.41562381494121,27.630233241509863,1149,447,27.45370349203981,9.913717447238499,60.34742093927831,87.5,64.3,66.1,49.5
fish2,16.0,5795,289.75,20.0,20.0,9.931506043228762,4.478914490083559,3.2,30.906332954114518,22.989451170402422,847,400,27.468425432822148,9.902008463022444,54.3104338958446,87.5,64.3,66.2,49.5
fish2,16.0,5800,290.0,20.0,20.0,10.32097686845342,4.089443664858901,2.6666666666666665,35.210466439135374,24.74601115627734,965,445,27.858061954752603,9.980065095859102,57.1381270506117,87.8,64.3,66.1,49.6
fish2,16.0,5805,290.25,20.0,20.0,10.32097686845342,4.28417907747123,2.6666666666666665,35.36215396283655,24.591595007769723,967,373,27.873908080583742,10.038655594285327,57.252563674869066,87.8,64.4,66.1,49.6
fish2,16.0,5810,290.5,20.0,20.0,10.414701605767537,4.414927790022618,2.6666666666666665,35.456958665149784,24.395679753089365,962,477,27.841243122449335,10.046477858479818,57.127720980929155,87.8,64.4,66.0,49.6
fish2,16.0,5815,290.75,20.0,20.0,10.42989228132185,4.5590453222039695,2.8,36.12059158134243,24.539865744153502,981,474,27.894537569851348,10.038206368668874,57.55274393852022,87.6,64.4,66.1,49.5
fish2,16.0,5820,291.0,20.0,20.0,10.424771027604239,4.786093884632878,2.933333333333333,37.92188092529389,24.96154144783858,1028,595,27.930718308437015,10.062034496296777,58.552752804733785,87.6,64.4,66.1,49.5
fish2,16.0,5825,291.25,20.0,20.0,10.40838732427643,4.795599849703578,2.933333333333333,37.504740235115655,25.002038161824608,1017,645,27.924537752881463,10.031878240701888,58.29641599358335,87.6,64.4,66.1,49.5
fish2,16.0,5830,291.5,20.0,20.0,10.730960937101068,4.795599849703578,3.0666666666666664,38.43382631778535,25.645082337094752,1041,667,27.91522786983914,10.021738271713257,58.7569661415524,87.6,64.4,66.0,49.5
fish2,16.0,5835,291.75,20.0,20.0,11.272659431939921,4.725284753875255,3.3333333333333335,39.24914675767918,26.504876690610242,1062,703,27.869707087293083,10.023072909503513,59.1327799967966,87.6,64.4,66.0,49.5
fish2,16.0,5840,292.0,20.0,20.0,11.279042799099107,4.5648392326145455,3.3333333333333335,38.09252938945771,26.298882217671164,1031,708,27.638608984375,10.028417964511448,58.28702694888645,87.3,64.4,66.0,49.5
fish2,16.0,5845,292.25,20.0,20.0,13.275273178246794,4.462159729861067,3.3333333333333335,42.83276450511945,29.762541285001916,1165,711,27.654546329752606,10.021474605549706,60.976020935302316,87.3,64.4,66.0,49.5
fish2,16.0,5850,292.5,20.0,20.0,7.360999933887986,3.7389200707280392,3.6,21.387940841865753,18.417528613953987,587,750,27.93683263027992,10.048613267517087,49.72544589779701,87.5,64.4,66.0,49.5
fish2,16.0,5855,292.75,20.0,20.0,7.7508607588518,4.006062834912186,3.6,24.27000379218809,19.196899542687614,664,703,27.910712901456854,10.033447260019514,51.22416016147637,87.5,64.4,66.0,49.5
fish2,16.0,5860,293.0,20.0,20.0,7.514290631362625,3.5400658894418937,3.7333333333333334,20.85703450891164,18.219324385804562,575,716,27.60014894068212,10.031725254313152,49.13187419499528,87.0,64.4,65.9,49.5
fish2,16.0,5865,293.25,20.0,20.0,6.776792210337708,4.011549945527958,3.8666666666666667,20.97080015168752,17.623993173265433,579,744,27.606672363205895,10.127968736267091,49.314641099472986,87.0,64.5,65.9,49.5
fish2,16.0,5870,293.5,20.0,20.0,6.884936538007577,4.819455576605304,3.8666666666666667,23.94766780432309,18.94156095632277,654,804,27.61338297526042,10.118212876118555,50.811595851378975,87.0,64.5,65.9,49.5
fish2,16.0,5875,293.75,20.0,20.0,7.789416504493146,4.673649902695888,3.466666666666667,25.274933636708376,19.717521151623313,688,748,27.658304984010304,10.119228488063811,51.53753347207411,87.0,64.5,66.0,49.5
fish2,16.0,5880,294.0,20.0,20.0,7.399945679268489,4.28417907747123,3.466666666666667,23.871824042472504,19.314426962296082,659,788,27.769355357530376,10.118802050103083,51.06815740763346,87.3,64.4,66.0,49.5
fish2,16.0,5885,294.25,20.0,20.0,7.698534679563318,4.581336593009193,3.466666666666667,26.033371255214256,20.203604221159413,713,690,27.703478647566424,10.107060514820947,52.07053916238737,87.3,64.4,65.9,49.4
fish2,16.0,5890,294.5,20.0,20.0,8.373622742330133,3.894708252246573,3.6,24.95259764884338,20.360426412700654,684,634,27.704372847870264,10.112499971347386,51.49687281921765,87.3,64.4,65.9,49.5
fish2,16.0,5895,294.75,20.0,20.0,7.165538750332503,3.935663053426217,3.8666666666666667,21.53962836556693,18.250034450979047,590,645,27.712397879122513,10.085117172198826,49.59751505132134,87.3,64.4,65.9,49.4
fish2,16.0,5900,295.0,20.0,20.0,7.329342355061513,4.414502876021098,4.133333333333333,24.345847554038677,19.118318170245168,665,723,27.53619605931411,10.117363274086847,50.95355933340096,87.4,64.4,65.8,49.5
fish2,16.0,5905,295.25,20.0,20.0,7.190437819393553,4.338173241358334,4.133333333333333,24.57337883959044,18.976985421915554,674,709,27.53305374522268,10.023313789833914,51.0363675350566,87.4,64.3,65.8,49.5
fish2,16.0,5910,295.5,20.0,20.0,7.589126752738581,4.490755625021,4.133333333333333,26.905574516496014,19.837418957146394,736,699,27.539494717444896,10.022858060667247,52.28235277811214,87.4,64.3,65.8,49.5
fish2,16.0,5915,295.75,20.0,20.0,7.399945679268489,4.089443664858901,3.3333333333333335,24.478574137277207,19.0558421388167,670,525,27.43726825853513,10.018834620115486,50.85610287865062,87.4,64.3,65.8,49.5
fish2,16.0,5920,296.0,20.0,20.0,7.480502539675388,4.229884056642492,4.266666666666667,25.350777398558964,19.405421585364753,697,627,27.446530388556592,10.020208304680716,51.40673869323731,87.3,64.3,65.8,49.5
fish2,16.0,5925,296.25,20.0,20.0,8.178887329717803,4.089443664858901,4.133333333333333,24.55441789912779,19.85478557588823,680,627,27.450740458001032,10.104521447488994,51.15526190549003,87.3,64.4,65.9,49.6
fish2,16.0,5930,296.5,20.0,20.0,7.399945679268489,4.673649902695888,4.266666666666667,25.55934774364808,19.371182626121925,703,571,27.46381357404921,10.109075492180716,51.63288906622993,87.3,64.4,65.9,49.6
fish2,16.0,5935,296.75,20.0,20.0,8.178887329717803,4.673649902695888,4.0,27.398558968524835,20.528506294926707,748,576,27.44644371727838,10.11324541726642,52.5196891345448,87.3,64.4,65.8,49.6
fish2,16.0,5940,297.0,20.0,20.0,9.25213466904104,4.610059888083916,3.8666666666666667,30.811528251801285,22.28670499934846,839,491,27.69176061190382,10.11700844013426,54.58876905203808,87.3,64.4,65.9,49.6
fish2,16.0,5945,297.25,20.0,20.0,9.31845022468723,4.093150890950827,3.2,29.692832764505116,22.287180636530337,814,443,27.713166752266602,10.077818979517621,54.070985731784226,87.3,64.4,65.9,49.5
fish2,16.0,5950,297.5,20.0,20.0,7.810875404426512,4.230890627397839,3.8666666666666667,26.45051194539249,20.140295145645254,725,572,27.724234737820105,9.99338215907415,52.217616896894256,87.4,64.4,66.0,49.5
fish2,16.0,5955,297.75,20.0,20.0,8.551607480431523,4.059517684874284,3.7333333333333334,27.455441789912776,20.665810926307586,749,511,27.65685176849365,9.999329423650108,52.63618119214375,87.4,64.4,66.0,49.5
fish2,16.0,5960,298.0,20.0,20.0,8.31908740737641,4.361173197403853,4.0,29.142965491088354,20.98864850859853,798,560,27.6344949215736,9.99447916323344,53.58897408480704,87.3,64.4,66.0,49.5
fish2,16.0,5965,298.25,20.0,20.0,7.20521026665616,3.894708252246573,4.0,23.568448995070153,18.75788414881412,652,558,27.606838627266594,9.981774085479312,50.628612712745905,87.3,64.6,66.0,49.5
fish2,16.0,5970,298.5,20.0,20.0,7.399945679268489,3.894708252246573,4.0,23.739097459233975,18.843931021620563,655,492,27.548518189814057,9.984332679229313,50.632850869043374,87.3,64.6,66.0,49.5
fish2,16.0,5975,298.75,20.0,20.0,6.231533203594517,3.894708252246573,3.8666666666666667,20.098596890405762,16.72755337640236,556,466,27.50039316660563,9.96066405906677,48.581057225672396,87.3,64.6,66.0,49.4
fish2,16.0,5980,299.0,20.0,20.0,7.71112832828317,5.232551843171423,4.133333333333333,30.546075085324226,21.16437955892154,834,524,27.34021096686845,9.997659492227767,54.017870459096216,87.2,64.5,66.0,49.5
fish2,16.0,5985,299.25,20.0,20.0,6.621004028819175,3.6999728396342446,4.0,17.974971558589303,16.310034907436798,497,508,27.379802471226828,9.84708980034722,47.16689227157404,87.2,64.4,66.0,49.4
fish2,16.0,5990,299.5,20.0,20.0,5.507949230406062,4.54405744651402,3.8666666666666667,18.373151308304887,16.44358031276053,509,513,27.39344907541158,9.858727168771956,47.43217624418354,87.2,64.4,66.0,49.4
fish2,16.0,5995,299.75,20.0,20.0,7.399945679268489,4.089443664858901,3.6,22.165339400834277,18.31863452295443,614,520,27.442298741018043,9.861461554114022,49.583760295132066,87.2,64.4,66.0,49.4
fish2,16.0,6000,300.0,20.0,20.0,83.72917919944395,10.81537173778748,3.3333333333333335,569.7193780811527,175.25884462812016,1629,558,28.059196128543803,10.061126258680552,70.70032238722436,87.5,64.3,65.9,49.4
fish2,16.0,6005,300.25,20.0,20.0,82.51705109586543,10.876717582471848,3.3333333333333335,574.3648084945012,173.0937791136801,1537,526,28.079122301718623,10.057923133680557,68.87704543539918,87.5,64.4,65.9,49.5
fish2,16.0,6010,300.5,20.0,20.0,82.0428648987295,10.682265941098295,3.3333333333333335,558.8357982555934,171.75304328004682,1480,495,28.092928832838272,10.061461554114024,67.7543903869523,87.5,64.4,65.9,49.5
fish2,16.0,6015,300.75,20.0,20.0,82.01753645852705,10.240491322284537,3.2,535.2863102009859,171.29120106215487,1533,492,28.10329326561822,10.066181606197357,68.82947487181558,87.4,64.4,65.9,49.5
fish2,16.0,6020,301.0,20.0,20.0,82.07038625175097,10.267335932901494,3.2,551.4599924156237,171.6583720737229,1659,492,28.011483253460156,10.071246717230478,71.26272997069063,87.3,64.4,65.9,49.5
fish2,16.0,6025,301.25,20.0,20.0,81.86514387473744,10.08581594002173,3.3333333333333335,540.8987485779294,171.1140694484829,1655,497,27.976604835717474,10.036627579752604,71.11323241547008,87.3,64.4,65.9,49.5
fish2,16.0,6030,301.5,20.0,20.0,82.06819928178511,10.317192013841984,3.3333333333333335,556.6932119833143,171.74024425467863,1691,525,27.970406919050806,10.033102193948956,71.82350911299977,87.3,64.4,65.9,49.5
fish2,16.0,6035,301.75,20.0,20.0,81.76438874212546,10.135189906998958,3.3333333333333335,544.3875616230564,171.05129430118305,1619,537,27.947251616282518,10.046438783391313,70.37369039967383,87.3,64.4,65.9,49.5
fish2,16.0,6040,302.0,20.0,20.0,9.784267398849186,6.915040803587238,3.3333333333333335,51.34622677284793,27.484160649921826,1384,553,27.964235007881825,10.044348937818738,65.68858394570057,87.6,64.4,65.9,49.5
fish2,16.0,6045,302.25,20.0,20.0,10.34616268017983,6.657860118454444,3.3333333333333335,51.915054986727334,28.181003873138145,1400,580,27.93976883452616,10.074101519097228,66.01387035362339,87.6,64.3,65.9,49.5
fish2,16.0,6050,302.5,20.0,20.0,78.87924050036952,7.100052965559907,3.7333333333333334,391.9984831247629,164.09859400849788,777,625,27.99761914032359,10.067578109698827,53.605197250022414,87.9,64.4,66.1,49.2
fish2,16.0,6055,302.75,20.0,20.0,78.70734941533537,6.905642181301887,3.7333333333333334,376.05233219567685,163.55289016990935,762,625,28.00050108476804,10.062519515948827,53.30302060071687,87.9,64.4,66.1,49.1
fish2,16.0,6060,303.0,20.0,20.0,6.621004028819175,3.894708252246573,3.7333333333333334,19.30223739097459,17.009321687947363,540,653,27.860891546103403,10.061562484698827,48.722454030802226,87.5,64.4,66.1,49.1
fish2,16.0,6065,303.25,20.0,20.0,6.815739441431503,3.894708252246573,3.6,19.60561243837694,17.28087019561339,548,643,27.86985872365693,10.03319334156248,48.863052065219414,87.5,64.4,66.1,49.1
fish2,16.0,6070,303.5,20.0,20.0,6.815739441431503,3.894708252246573,3.7333333333333334,19.35912021236253,17.157863488598206,539,643,27.836195555962462,10.033476540078055,48.64967209604052,87.5,64.4,66.1,49.1
fish2,16.0,6075,303.75,20.0,20.0,7.0104748540438315,3.894708252246573,3.7333333333333334,19.927948426241937,17.553885520155507,555,609,27.820935139295795,10.022320942083994,48.94325608137979,87.5,64.4,66.1,49.1
fish2,16.0,6080,304.0,20.0,20.0,79.53378040545098,7.304722600099363,3.8666666666666667,405.9916571861964,165.75088621768163,828,568,27.859515523255897,10.018759747812483,54.43827527106838,87.8,64.4,66.1,49.1
fish2,16.0,6085,304.25,20.0,20.0,79.94360550277638,7.3253755005718055,3.8666666666666667,418.52483883200597,166.62505679729614,868,568,27.872353978569116,10.046813133229149,55.279167111798266,87.8,64.4,66.1,49.1
fish2,16.0,6090,304.5,20.0,20.0,79.69912246629389,7.301354488066342,4.0,413.8035646568069,166.12610886672158,836,573,27.869689275275334,10.051357404062484,54.64104667933782,87.8,64.4,66.1,49.1
fish2,16.0,6095,304.75,20.0,20.0,79.66003632100728,7.30993968232431,3.8666666666666667,421.5965111869548,166.1022573183885,865,631,27.866390801304938,10.070836570729147,55.237227372034084,87.8,64.4,66.1,49.2
fish2,16.0,6100,305.0,20.0,20.0,81.42886713796082,11.583484024051224,3.7333333333333334,612.8175957527492,172.67313054859378,1546,616,27.99304059363471,10.23464191178216,69.14768250541687,87.8,64.4,66.2,49.4
