FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,Length (cm),Width (cm),Area (cm²),Perimeter (cm),TopMaskPixels,BlurTop,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_PerFishScale,_PerFishScale_Width,_PerFishScale_Perimeter,_PerFishScale_Area,_CompositeRelError,_SelectionMode,_relL,_relW,_relA,_relP,_CompositeRelErrorRecalc
fish01,67.49,342,17.1,20.0,21.19943317646825,3.436907542248278,46.08233442092765,45.00225480172655,4483,458.9935587565105,812.9556062807613,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.3910782596883599,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0321097121391258,within,0.0187942901422252,0.0722907420645111,0.0225323318963601,0.0148214844534071,0.0321097121391258
fish01,67.49,343,17.15,20.0,21.193944534522544,3.4307989888099244,46.25833315200694,45.11302009196983,4462,458.9687757520133,812.5048792658474,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.385589617742653,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0321471432482187,within,0.018530519076821,0.073939596887544,0.0187991644815785,0.0173192925469314,0.0321471432482187
fish01,67.49,344,17.2,20.0,21.193944534522544,3.4307989888099244,46.35890385548083,45.25649478405423,4562,458.6087670807262,814.1526179903937,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.385589617742653,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0324226886440453,within,0.018530519076821,0.073939596887544,0.016665925958846,0.0205547126529703,0.0324226886440453
fish01,67.49,345,17.25,20.0,21.13451518115224,3.4197792819038497,46.33795162559044,45.12478512405801,4622,458.73777311422094,815.4825550134717,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.3261602643723513,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0318208833886518,within,0.015674485834021,0.076914097653373,0.0171103506510818,0.017584599416131,0.0318208833886517
fish01,67.49,346,17.3,20.0,20.659307206272413,3.622257112458988,47.57413318912356,45.00142258044163,4692,458.73241720149673,816.8778110799143,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.1490477105074781,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0133341134595422,within,0.007162878137343,0.022260152028226,0.0091107061908362,0.0148027174817635,0.0133341134595422
fish01,67.49,347,17.35,20.0,21.19055353780783,3.67583007392905,48.53793576408158,45.28468863769297,4751,458.6900431315104,818.0159578432613,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.3821986210279391,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0192279335635775,within,0.0183675558474703,0.0077994393905256,0.0295542420336877,0.0211904969826264,0.0192279335635775
fish01,67.49,348,17.4,20.0,20.466229568830617,3.622257112458988,47.00004209012681,45.00043859600471,4699,458.4556985609079,816.7460078039087,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.3421253479492741,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0141372350824079,within,0.016441729743536,0.022260152028226,0.0030665303764276,0.0147805281814418,0.0141372350824078
fish01,67.49,349,17.45,20.0,20.6712125214107,3.6767558674873024,47.19280260511842,45.15627221485379,4625,458.2487845105585,814.8772513056426,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.1371423953691923,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0083642764021626,within,0.0065907370341227,0.0075495440283809,0.0010221767921428,0.0182946477540039,0.0083642764021626
fish01,67.49,350,17.5,20.0,20.080074293947018,3.6788548798411593,47.519657391408536,44.95435512226298,4925,469.1632114149306,830.2655388842161,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.7282806228328731,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0159197316411603,within,0.0349994329559222,0.0069829669036671,0.0079552019910228,0.0137413247140289,0.0159197316411603
fish01,67.49,351,17.55,20.0,20.393337870118973,3.5638055989268245,46.59775927623129,44.87855580122241,4892,468.33994752604167,829.1244169224104,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4150170466609175,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0204034854097728,within,0.0199447312543793,0.0380377106554381,0.011599484467357,0.0120320152619168,0.0204034854097728
fish01,67.49,352,17.6,20.0,20.080074293947018,3.622257112458988,46.61033061416554,44.93856628390414,4872,467.2318876026106,827.612730696896,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.7282806228328731,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0204944234510536,within,0.0349994329559222,0.022260152028226,0.011332829652015,0.013385279168051,0.0204944234510536
fish01,67.49,353,17.65,20.0,20.080074293947018,3.565659345076816,46.31699939570004,44.85807498038778,4840,466.6279075622561,826.3722272190414,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.7282806228328731,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0254154272028313,within,0.0349994329559222,0.037537337152785,0.017554775343318,0.0115701633592998,0.0254154272028313
fish01,67.49,354,17.7,20.0,19.88699665650521,3.565659345076816,46.08233442092765,44.478951426175335,4814,466.30871474609376,825.5350265903792,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.9213582602746726,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0268421767379031,within,0.0442782845621155,0.037537337152785,0.0225323318963601,0.0030207533403521,0.0268421767379032
fish01,67.49,355,17.75,20.0,19.88699665650521,3.622257112458988,46.27090448994117,44.37297333463443,4768,465.9703769733004,821.7560963696692,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.9213582602746726,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0214254612574055,within,0.0442782845621155,0.022260152028226,0.0185325096662372,0.0006308987730437,0.0214254612574056
fish01,67.49,356,17.8,20.0,19.99131178784861,3.546541967182904,45.68005160703215,44.217784937120975,4736,465.5732805410124,820.6946249373811,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8170431289312816,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0289741777211185,within,0.0392651476870195,0.0426976064476733,0.031065285987289,0.0028686707624922,0.0289741777211185
fish01,67.49,357,17.85,20.0,19.88699665650521,3.622257112458988,44.72462992403027,43.67390831341791,4751,465.1595780895657,820.597667277601,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.9213582602746726,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0332507066500359,within,0.0442782845621155,0.022260152028226,0.0513310519532464,0.0151333380565557,0.0332507066500359
fish01,67.49,358,17.9,20.0,19.88848592569661,3.735145632661802,45.29034013107084,43.71782185476504,4742,465.0723125293686,820.3463913007373,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.9198689910832804,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0264731784476303,within,0.0442067138301979,0.0082113471376432,0.0393315852628771,0.0141430675598029,0.0264731784476303
fish01,67.49,359,17.95,20.0,19.92290410043132,3.800323399112301,46.17871467842345,43.91438602911276,4832,465.0823689450111,822.1626326122131,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.8854508163485768,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0246388963401766,within,0.0425526582898941,0.0258044934776028,0.0204879783120751,0.0097104552811342,0.0246388963401765
fish01,67.49,360,18.0,20.0,20.017245105469176,3.890533431591485,46.37147519341506,43.936629351286086,4906,464.9569783039611,823.5194555128297,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.7911098113107151,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0284453680512552,within,0.038018854180191,0.0501544887163034,0.0163992711435046,0.0092088581650216,0.0284453680512552
fish01,67.49,361,18.05,20.0,19.83934740770816,3.833978844879008,46.40080831526161,43.76044237906304,4920,464.5120173583797,823.3592341505818,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.9690075090717336,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0276040462368141,within,0.0465681940233689,0.0348889591590088,0.0157770765743744,0.013181955190504,0.027604046236814
fish01,67.49,362,18.1,20.0,19.500841381621623,3.7354526472233314,45.541766889755536,43.7723837560365,4888,464.2240616372945,822.4153930128298,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.307513535158268,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0295103416536767,within,0.0628359877745014,0.0082942182208918,0.0339984889560465,0.0129126716632672,0.0295103416536767
fish01,67.49,363,18.15,20.0,19.50083843549068,3.6788540162277656,45.43700574030358,43.89414094263105,4824,464.1464010226591,821.0641646898612,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.3075164812892126,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0290517332641902,within,0.0628361293585407,0.0069832000150124,0.0362206124172258,0.0101669912659816,0.0290517332641901
fish01,67.49,364,18.2,20.0,19.528707361140413,3.817458784267229,45.73871785072522,44.01367088116776,4765,464.1851596702105,819.9185157853292,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.2796475556394782,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0323047551389415,within,0.0614968151378256,0.0304297722350634,0.0298208968490289,0.0074715363338479,0.0323047551389414
fish01,67.49,365,18.25,20.0,19.528103404297216,3.874767305472575,46.09909620483997,44.098352395881,4802,463.9535840901694,820.4282553094547,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.2802515124826748,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0337908423365456,within,0.0615258398659029,0.0458988079967915,0.0221767921425713,0.0055619293409166,0.0337908423365456
fish01,67.49,644,32.2,20.0,19.787523491365675,3.499038264741773,47.31013509250461,44.75442963276522,4647,461.6405941537174,801.7923910134161,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.0208314254142152,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0293306668007126,within,0.0490587280684555,0.0555200708285514,0.0035109550686636,0.0092329132371799,0.0293306668007126
fish01,67.49,645,32.25,20.0,19.77401253486379,3.605727552099876,48.77679118483204,44.89217018414773,4626,461.6984804789226,801.433701817788,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.034342381916101,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0308474112539819,within,0.0497080324731488,0.0267219031769696,0.0346206835251769,0.0123390258406325,0.0308474112539819
fish01,67.49,647,32.35,20.0,20.380816813613727,3.370849969652751,47.77108415009324,45.02844459156819,4312,465.6159373606741,790.3442315255436,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4275381031661638,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0348420521331283,within,0.0205464634218342,0.090121370587479,0.0132882982978536,0.0154120762253463,0.0348420521331283
fish01,67.49,648,32.4,20.0,20.383966227591163,3.3698794841013635,47.94289243519444,45.24355200983787,4316,472.7410111730317,798.4482506504013,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4243886891887278,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0369934668695739,within,0.0203951100837145,0.0903833294617425,0.0169325807741878,0.0202628471586508,0.0369934668695739
fish01,67.49,649,32.45,20.0,20.3680954202044,3.367093035485968,47.43584847184696,44.95726497376869,4255,472.515733350947,797.2629272553999,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4402594965754929,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.033069433235833,within,0.0211578233039683,0.0911354632173025,0.006177503222079,0.0138069431999819,0.0330694332358329
fish01,67.49,650,32.5,20.0,20.466229568830617,3.2260727407837853,46.48461723482316,44.924513774042126,4231,472.4155554029674,796.6594745678369,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.3421253479492741,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0431774860187719,within,0.016441729743536,0.1292004479001391,0.013999377805431,0.0130683886259817,0.0431774860187719
fish01,67.49,651,32.55,20.0,20.685555759903817,3.189893816680124,46.43852232906431,44.974123680671184,4217,472.22209619123663,796.1903447831895,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.1227991568760735,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0435079317428475,within,0.0059014351382986,0.1389660649324658,0.0149771121283497,0.0141871147722761,0.0435079317428475
fish01,67.49,652,32.6,20.0,21.288342989113787,3.154128779295484,45.90633568984836,45.00433940422077,4202,472.0856725938395,795.7649693628756,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4799880723338958,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.05320525998367,within,0.0230670840752928,0.1486199633525654,0.0262654993111416,0.0148684931956801,0.05320525998367
fish01,67.49,653,32.65,20.0,21.51317107972193,3.1181869170684458,45.36995860465433,44.95770025816313,4171,471.83422724217553,798.0533286987117,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.7048161629420413,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0609132271724521,within,0.0338717868741114,0.1583215913206118,0.0376427714323807,0.0138167590627042,0.060913227172452
fish01,67.49,654,32.7,20.0,21.73486890620378,2.982238839731945,44.28882354231012,44.88987737884188,4191,471.7116361000908,798.3647284420438,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.9265139894238884,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0781014797517623,within,0.0445260566310672,0.1950174547947566,0.0605750855517531,0.0122873220294724,0.0781014797517623
fish01,67.49,655,32.75,20.0,21.95568289340289,2.978034985633822,43.9242547422173,44.86961300240365,4225,471.6148132254708,799.0744485361736,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.1473279766230071,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.082857114991471,within,0.0551378511762021,0.1961521825457649,0.0683080751966578,0.011830351047259,0.0828571149914709
fish01,67.49,656,32.8,20.0,21.95568289340289,2.9438501448566585,43.49263880647524,44.64374395158259,4182,471.59678806152345,798.2500496700287,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.1473279766230071,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0861793802198082,within,0.0551378511762021,0.2053795454818303,0.0774632238567171,0.006736900364483,0.0861793802198081
fish01,67.49,1432,71.6,20.0,19.500841381621623,4.244832553662876,56.88111370643557,47.65451870420977,3796,453.60708292070535,799.9907547549727,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.307513535158268,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.1224450696047051,within,0.0628359877745014,0.1457888843419224,0.2065241544820231,0.0746312518203734,0.1224450696047051
fish01,67.49,1433,71.65,20.0,19.500841381621623,4.188234786280705,56.33635572928538,47.42813107714305,3758,453.63164891493057,794.5995460096146,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.307513535158268,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.1144607266202965,within,0.0628359877745014,0.1305116992173636,0.1949691124838896,0.0695261070054314,0.1144607266202965
fish01,67.49,1434,71.7,20.0,19.500841381621623,4.188234786280705,56.16873789016225,47.33048721221493,3706,453.5647870320451,793.4916424600625,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.307513535158268,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.1130213987520759,within,0.0628359877745014,0.1305116992173636,0.1914137149460024,0.0673241930704363,0.1130213987520759
fish01,67.49,1435,71.75,20.0,19.500841381621623,4.075039251516362,54.8403665151114,47.02669540765929,3697,453.6796611300998,793.4288147352006,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.307513535158268,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0966260136888637,within,0.0628359877745014,0.0999573289682457,0.1632371894582461,0.0604735485544618,0.0966260136888637
fish01,67.49,1436,71.8,20.0,19.500841381621623,4.018441484134191,53.98970598156149,46.66733165181918,3639,453.6436802173002,792.2324236661509,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,1.307513535158268,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0862698524056479,within,0.0628359877745014,0.0846801438436869,0.1451935469534685,0.0523697310509349,0.0862698524056479
fish01,67.49,1437,71.85,20.0,20.53155413021668,3.7077310890860624,52.20038554892204,46.21512925039853,3666,453.5546220626078,792.6843030114586,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.2768007865632143,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0408814712949487,within,0.0133023868378945,0.0008114605929348,0.1072396782365227,0.0421723595124427,0.0408814712949487
fish01,67.49,1438,71.9,20.0,20.97791801010484,3.574469713017964,50.65830142898922,45.913737749303145,3632,453.53999100108206,791.9931940853495,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.1695630933249496,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0383034639775034,within,0.0081487985957128,0.0351591934860299,0.0745300208879607,0.0353758429403102,0.0383034639775034
fish01,67.49,1439,71.95,20.0,21.29605448685554,3.4888096277045046,49.74897465174621,45.8412639881642,3622,453.5698521219136,791.8196893207644,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4876995700756481,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.042675559383644,within,0.023437680298425,0.0582810416020998,0.0552419892449224,0.0337415263891288,0.042675559383644
fish01,67.49,1440,72.0,20.0,21.22919646431395,3.424066474694484,48.55050710201581,45.770796865200246,3647,453.5648173899709,792.3137431304883,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.4208415475340601,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0394887187139788,within,0.0202246429002752,0.0757568746575446,0.0298208968490291,0.0321524604490663,0.0394887187139788
fish01,67.49,1441,72.05,20.0,21.555800121393137,3.418434851752908,48.69298226527047,45.81576094937924,3664,453.6460978581745,792.7362019841087,20.80835491677989,3.7047248508619215,47.14461247637051,44.34499613098476,0.7474452046132463,0.9914870379850704,0.2931347624306447,0.7767257954665941,0.2248155203559927,0.0448017091992688,within,0.0359204371322264,0.0772769937401443,0.0328429847562332,0.0331664211684714,0.0448017091992688
