FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_PerFishScale,_PerFishScale_Width,_PerFishScale_Perimeter,_PerFishScale_Area,_CompositeRelError,_SelectionMode,_relL,_relW,_relA,_relP,_CompositeRelErrorRecalc
fish11,13.0,6164,308.2,20.0,20.0,24.613967532203315,2.806334146639196,1.1757858355751034,42.89539895935439,57.692875273102125,7865,107,422.1726700954861,252.00336896971592,831.476039065202,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,2.0988654484824494,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.136125419002725,fill,0.07857142857142844,0.31707317073170754,0.11068252437587087,0.03817455233189336,0.13612541900272507
fish11,13.0,6165,308.25,20.0,20.0,24.61396170926783,2.806333750146041,1.1757858355751034,43.04437005356013,57.87006275779765,7939,107,421.93539162640985,252.003622875966,832.7190145023758,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,2.0988712714179343,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1378868626195287,fill,0.07857164655412946,0.31707298464891415,0.11453980499303566,0.04136301428203561,0.1378868626195287
fish11,13.0,6166,308.3,20.0,20.0,24.99557360899191,2.806333750146041,1.1757858355751034,43.53473323865404,58.09579551182074,7955,107,421.8020105022667,252.003349438466,832.9053599407328,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1385051612357223,fill,0.06428593226841521,0.31707298464891415,0.12723668702453678,0.04542504100102336,0.1385051612357224
fish11,13.0,6167,308.35,20.0,20.0,24.99557360899191,2.806333750146041,1.1757858355751034,43.74577562211218,58.25698773648276,8003,107,421.5980096016589,252.003349438466,833.661359040125,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1405964388714251,fill,0.06428593226841521,0.31707298464891415,0.1327011678988536,0.04832567066951727,0.14059643887142506
fish11,13.0,6168,308.4,20.0,20.0,24.99557360899191,2.806333750146041,1.1757858355751034,43.91957523201887,58.38821419056681,8025,107,421.5732741751777,252.0037075113827,834.0769816865604,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1423118290928269,fill,0.06428593226841521,0.31707298464891415,0.13720132861887913,0.050687070835099365,0.14231182909282697
fish11,13.0,6169,308.45,20.0,20.0,24.99557360899191,2.806333750146041,1.1757858355751034,43.91957523201887,58.38821419056681,8107,105,421.5715729558309,252.09478173013267,835.8063546859636,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1423118290928269,fill,0.06428593226841521,0.31707298464891415,0.13720132861887913,0.050687070835099365,0.14231182909282697
fish11,13.0,6170,308.5,20.0,20.0,24.99557360899191,2.806333750146041,1.1757858355751034,43.91957523201887,58.38821419056681,8126,104,421.5353055388085,252.0937726155493,836.1490781543578,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1423118290928269,fill,0.06428593226841521,0.31707298464891415,0.13720132861887913,0.050687070835099365,0.14231182909282697
fish11,13.0,6171,308.55,20.0,20.0,24.99557360899191,2.806333750146041,1.1757858355751034,43.863711071691725,58.37186468348836,8141,104,421.4586998560587,252.09437808429928,836.3730779403579,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1418766573090758,fill,0.06428593226841521,0.31707298464891415,0.13575484838744248,0.050392863931531626,0.14187665730907587
fish11,13.0,6172,308.6,20.0,20.0,24.99557360899191,2.806333750146041,0.9145000943361916,43.79543265351409,58.27042083386627,8141,96,421.2154225112726,252.09406884218856,836.1294913534612,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1409783105610626,fill,0.06428593226841521,0.31707298464891415,0.13398692810457521,0.0485673972223461,0.1409783105610627
fish11,13.0,6173,308.65,20.0,20.0,24.99557360899191,2.806333750146041,0.9145000943361916,43.6919805047601,58.183877264533145,8189,96,421.4011065511068,252.09378889957,837.2748954506767,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1399193091817009,fill,0.06428593226841521,0.31707298464891415,0.13130826100932186,0.04701005880015259,0.13991930918170095
fish11,13.0,6174,308.7,20.0,20.0,24.99557360899191,2.806333750146041,0.9145000943361916,43.52645706675372,58.05899690695874,8201,96,421.5123002563288,252.0927472276052,837.6250474839339,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.717259371693853,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.1382860415635806,fill,0.06428593226841521,0.31707298464891415,0.12702239365691648,0.044762855680076874,0.13828604156358068
fish11,13.0,6176,308.8,20.0,20.0,25.377185508716,2.6244417221231293,6.140214919114429,41.99329622221959,56.840306905003416,8089,569,421.302104925537,252.1046903686417,835.1867952941786,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.335647471969768,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0979661524892404,within,0.05000021798270069,0.23170713099037726,0.08732454730526107,0.02283271367862255,0.0979661524892404
fish11,13.0,6177,308.85,20.0,20.0,25.37719133165148,2.624442118616285,45.594361846190125,41.90639641726624,56.74736527628968,8064,1781,409.5764319412608,252.11674133757484,822.9731732788356,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0969855067913371,within,0.04999999999999981,0.23170731707317083,0.08507446694524815,0.021160243146929908,0.09698550679133716
fish11,13.0,6178,308.9,20.0,20.0,25.37719133165148,2.624442118616285,58.26672029627736,41.74501106521002,56.70843784169856,8047,3606,409.33333290742473,252.21686520893303,822.4901981163578,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0957657033018164,within,0.04999999999999981,0.23170731707317083,0.08089574627665308,0.02045974985744217,0.09576570330181647
fish11,13.0,6179,308.95,20.0,20.0,25.37719133165148,2.624442118616285,62.5779350267194,41.64362795943111,56.63285740814946,8023,4970,409.261340738857,250.3408820401404,820.0622227789974,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0947694152499181,within,0.04999999999999981,0.23170731707317083,0.07827065252330463,0.01909969140319714,0.0947694152499181
fish11,13.0,6180,309.0,20.0,20.0,25.37719133165148,2.624442118616285,62.5779350267194,41.57948762720363,56.5487863925511,8013,4876,409.20418799883055,250.54868151472948,820.01286951356,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.093976010552096,within,0.04999999999999981,0.23170731707317083,0.07660987892424752,0.017586846210965772,0.09397601055209599
fish11,13.0,6181,309.05,20.0,20.0,25.377185508716,2.6244417221231293,62.5779350267194,41.449137919773605,56.38800010314164,7967,4608,409.2165842013889,250.57565092705624,819.1322351284451,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.335647471969768,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0924089071607911,within,0.05000021798270069,0.23170713099037726,0.0732347583842282,0.014693521285858518,0.09240890716079117
fish11,13.0,6182,309.1,20.0,20.0,25.377185508716,2.6244417221231293,62.5779350267194,41.2132670206145,56.2759320007998,7943,4312,409.2007470363853,250.691725158649,818.7524721950343,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.335647471969768,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0903779047845667,within,0.05000021798270069,0.23170713099037726,0.06712739740705029,0.012676872758138624,0.09037790478456671
fish11,13.0,6183,309.15,20.0,20.0,25.37719133165148,2.624442118616285,62.5779350267194,38.37454005880502,54.93916676888952,7628,4580,409.0395278313532,250.7367218793128,812.3362497106659,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0748651399706158,within,0.04999999999999981,0.23170731707317083,0.006375227686703099,0.011378015122589298,0.07486513997061577
fish11,13.0,6184,309.2,20.0,20.0,25.37719133165148,2.624442118616285,62.5779350267194,38.37454005880502,54.93916676888952,7662,4812,408.9859254964192,250.7148043666841,812.9407298631032,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0748651399706158,within,0.04999999999999981,0.23170731707317083,0.006375227686703099,0.011378015122589298,0.07486513997061577
fish11,13.0,6185,309.25,20.0,20.0,25.37719133165148,2.624442118616285,62.5779350267194,37.41864220431816,54.70806997713496,7688,4970,409.1672147307031,250.40212539646373,813.3293401271668,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0820924989020321,within,0.04999999999999981,0.23170731707317083,0.031126111646844267,0.015536566888113505,0.0820924989020321
fish11,13.0,6186,309.3,20.0,20.0,25.37719133165148,2.572472967752596,61.53279206176375,37.143459488632544,54.353872646260136,7449,4258,408.96687186414937,250.8546190409236,808.801490905073,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.3356416490342866,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0793696833752885,within,0.04999999999999981,0.2073170731707318,0.03825136612021841,0.021910294210203882,0.07936968337528848
fish11,13.0,6187,309.35,20.0,20.0,27.65104763722786,2.434244153727622,59.44250613185245,38.00418136626573,55.0243985632692,7648,4060,408.9264853446113,250.8661946220292,812.7526799666405,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.9382146565420976,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0508436726236302,within,0.03512224469866063,0.14244330801614946,0.015964855887710284,0.009844281892000546,0.05084367262363023
fish11,13.0,6188,309.4,20.0,20.0,27.65104763722786,2.4436906031548635,55.65386288388823,38.06625265551813,55.07977091611709,7753,3622,408.8597663016425,250.85891575443472,814.7786820560773,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.9382146565420976,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0513011239221101,within,0.03512224469866063,0.14687673056997963,0.01435765563055824,0.008847864789242224,0.051301123922110184
fish11,13.0,6189,309.45,20.0,20.0,27.65967140467616,2.442950746926899,51.86521963592401,38.02487179601654,55.13021476146114,7790,3459,408.450712515353,250.7628447875552,815.0135573029083,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.9468384239903926,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0513359587643232,within,0.03544507707868315,0.14652950007741067,0.015429122468659356,0.007940135432539961,0.051335958764323286
fish11,13.0,6190,309.5,20.0,20.0,27.65967140467616,2.432714681380691,46.50886194052632,38.051769354692574,55.0976886993772,7730,3137,408.21635896440665,250.71751602799105,813.5338749923977,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.9468384239903926,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0501071691840821,within,0.03544507707868315,0.14172549364043396,0.014732669023893575,0.00852543699331788,0.050107169184082145
fish11,13.0,6191,309.55,20.0,20.0,27.79631823162357,2.4391471880872126,39.32350405645624,38.43247326210726,55.34986818574519,7783,2117,408.1615669481066,250.6857157134586,814.5072826615652,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.0834852509378017,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0485418911013037,within,0.04056047712053603,0.14474440783989154,0.00487517411336102,0.003987505331426326,0.04854189110130373
fish11,13.0,6192,309.6,20.0,20.0,27.79896184433222,2.434554806114872,30.8317174661916,38.16763576129704,55.26985789598908,7677,1189,408.23646684960255,250.76179340310625,812.5382602527087,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.0861288636464543,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0501020963514828,within,0.04065944126674098,0.14258910388481358,0.011732561877209786,0.005427278377167067,0.05010209635148285
fish11,13.0,6193,309.65,20.0,20.0,27.960411464963627,2.4245607996400325,27.17371708884684,38.1614286323718,55.306587474520015,7634,524,408.24659316647393,250.6653540735776,811.5919472400515,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.247578484277863,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0503154141734502,within,0.04670333862304692,0.1378987009932357,0.01189328190292501,0.004766335174593253,0.05031541417345023
fish11,13.0,6197,309.85,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,36.44412296305557,54.51432585486843,7491,217,430.8925527931307,247.317672417948,828.0302252110787,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0242026725340919,within,0.021428571428571574,0.0,0.056359155684131475,0.019022963023664873,0.02420267253409198
fish11,13.0,6198,309.9,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.99720968043833,54.2072651480404,7484,217,429.9847270540967,249.0707941282484,828.7355211823451,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0284770107248951,within,0.021428571428571574,0.0,0.06793099753562622,0.024548473935382804,0.028477010724895148
fish11,13.0,6199,309.95,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.614436730048574,53.99226931020653,7458,217,428.9490327446832,249.07089829491508,827.1799310395983,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0319219821726005,within,0.021428571428571574,0.0,0.07784206578806367,0.02841729147376712,0.03192198217260059
fish11,13.0,6200,310.0,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,36.144111731669,54.29157979002282,7448,217,428.4646707822258,249.07098944074843,826.4956602229743,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0271467766030519,within,0.021428571428571574,0.0,0.06412729026036632,0.023031244723270075,0.02714677660305199
fish11,13.0,6201,310.05,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.78823633995528,54.05633137602639,7475,217,428.2325486001852,243.8511001178317,821.5836487180169,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0305087451997096,within,0.021428571428571574,0.0,0.0733419050680378,0.027264504302228827,0.03050874519970955
fish11,13.0,6202,310.1,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.68685323417636,54.00691336393063,7451,217,428.0028827853544,243.81458319074844,820.8374659761029,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0313873360487399,within,0.021428571428571574,0.0,0.07596699882138644,0.028153773945001702,0.03138733604873993
fish11,13.0,6203,310.15,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.602022472198094,54.01886889270107,7391,217,427.8983257798748,243.75508449283177,819.4734102727066,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0318826783209092,within,0.021428571428571574,0.0,0.07816350583949411,0.02793863601557123,0.03188267832090923
fish11,13.0,6204,310.2,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.602022472198094,54.01886889270107,7376,217,427.74771814098585,243.73193996158176,818.9996581025675,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0318826783209092,within,0.021428571428571574,0.0,0.07816350583949411,0.02793863601557123,0.03188267832090923
fish11,13.0,6205,310.25,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.79858155483067,54.07906938076788,7368,217,427.5876659319654,243.73257147199843,818.6802374039638,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0303394867844765,within,0.021428571428571574,0.0,0.0730740383585128,0.026855337350821507,0.03033948678447647
fish11,13.0,6206,310.3,20.0,20.0,27.28525083027189,2.130735185411241,59.311863261233,35.602022472198094,54.01886889270107,7324,217,427.5033773123846,243.73386379215447,817.7172411045392,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0318826783209092,within,0.021428571428571574,0.0,0.07816350583949411,0.02793863601557123,0.03188267832090923
fish11,13.0,6207,310.35,20.0,20.0,28.09410606362184,2.064624114927568,59.311863261233,35.03096661107607,53.972441724065845,7121,217,427.5491452846952,243.5284861879879,813.497631472683,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.381273082936076,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0511148518654374,within,0.05170822143554676,0.03102735193764269,0.09294974820529295,0.0287740858832672,0.05111485186543739
fish11,13.0,6208,310.4,20.0,20.0,28.09410606362184,2.064624114927568,59.311863261233,35.03096661107607,53.972441724065845,7085,222,427.403099119568,243.46913722965465,812.5722363492227,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.381273082936076,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0511148518654374,within,0.05170822143554676,0.03102735193764269,0.09294974820529295,0.0287740858832672,0.05111485186543739
fish11,13.0,6209,310.45,20.0,20.0,27.28525083027189,2.0267968836838635,59.311863261233,33.77919561115279,52.61515589607089,6962,230,427.09128951996223,243.487704937988,809.8189944579502,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.5724178495861274,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0621922295184455,within,0.021428571428571574,0.04878048780487805,0.12536162005785917,0.05319823878247355,0.06219222951844558
fish11,13.0,6210,310.5,20.0,20.0,25.758803231375555,2.0267968836838635,59.311863261233,32.957785550046104,50.96188476567284,6741,230,426.9700277328491,243.48765285465464,805.2776805875037,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,0.9540297493102088,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.0785184031703988,within,0.03571428571428582,0.04878048780487805,0.14663023679417125,0.08294860236826032,0.07851840317039886
fish11,13.0,6211,310.55,20.0,20.0,25.567991458578035,2.0267964871907083,59.311863261233,32.75708838146336,50.73223023112549,6646,230,426.8391419361067,243.53796860741505,803.2971105435217,26.712832980685764,2.130735185411241,38.62075617283951,55.5714596774843,1.144841522107729,0.9798215296459196,0.1361832555569262,0.7547075664571832,0.1136621013158029,0.082636521655066,within,0.04285736083984376,0.048780673887671405,0.15182685095896292,0.08708120093378618,0.08263652165506608
fish12,15.28,3666,183.3,20.0,20.0,18.802661468929067,1.4133876148669722,1.6610726806632703,18.764965397923877,39.10776728332621,583,331,432.9508759975857,254.52810221175096,699.1389782093366,18.82326492608762,1.4930370555204504,19.4838523644752,39.24059057235718,0.020603457158554,0.9583111619211174,0.4663431724739363,0.9495340543808524,0.3858369931466868,0.0236808082952332,within,0.0010945740411908678,0.05334726312316048,0.0368965517241378,0.0033848442924437803,0.02368080829523323
