FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish12,590,29.5,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,904,1743,425.4457097291544,256.4845148526403,700.0102245817948
fish12,596,29.8,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,889,1743,425.370440453122,256.4826789151403,699.6331193682622
fish12,608,30.4,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,689,1843,420.882846260052,256.10570306697423,690.7685493270262
fish12,613,30.65,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,749,1843,420.6118220700112,256.1093423898909,691.7011644599021
fish12,626,31.3,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,886,1844,429.92170475846274,253.9440559315576,701.5857606900203
fish12,632,31.6,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,844,1844,429.6737880746158,253.94407546280752,700.4978635374233
fish12,637,31.85,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,797,1844,429.67454759717407,253.9454491607242,699.5599967578983
fish12,647,32.35,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,743,1911,427.8630713541666,256.94014969618064,699.6632210503473
fish12,656,32.8,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,767,1911,425.6842689522449,258.3253775607639,699.3496465130088
fish12,667,33.35,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,891,1911,427.7639778953081,257.060748654514,702.644726549822
fish12,674,33.7,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,929,1979,427.68070537634935,257.063971310764,703.3246766871133
fish12,684,34.2,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,742,1979,416.358904123264,257.75785802951395,688.956762152778
fish12,701,35.05,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,755,2005,427.1962925238716,254.1998143691912,696.4961068930628
fish12,706,35.3,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,752,2005,426.7917828662825,254.20140942127443,696.0331922875569
fish12,711,35.55,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,651,2005,426.8138401579492,254.20184561919112,694.0356857771403
fish12,727,36.35,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,768,2019,425.5101812951359,257.6518846816912,698.5220659768271
fish12,732,36.6,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,767,2019,425.3979938123915,257.6154849421078,698.3534787544994
fish12,747,37.35,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,808,2203,427.1188234207529,255.71371417820183,698.9925375989548
fish12,757,37.85,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,901,2203,425.6355377818165,258.1163899594519,701.7719277412684
fish12,762,38.1,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,943,2203,425.8281332567003,256.0089811052853,700.6971143619857
fish12,767,38.35,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,846,2203,425.7607765764966,256.0088899594519,698.6896665359485
fish12,784,39.2,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,916,2203,425.35477394680447,257.8448339698686,701.5196079166732
fish12,791,39.55,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,818,2203,425.1877253858023,257.84404620945185,699.3917715952542
fish12,796,39.8,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,870,2203,425.006874691358,257.8457193865352,700.2525940778931
fish12,807,40.35,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,881,2133,419.8309798712836,256.4841958869828,693.9351757582664
fish12,814,40.7,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,888,2133,419.7129418130756,256.4876268765661,693.9605686896416
fish12,826,41.3,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,1178,2129,427.4080939308262,254.3217154182328,705.2898093490589
fish12,832,41.6,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,1118,2129,427.1312145833334,254.30857088698272,703.7997854703161
fish12,841,42.05,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,1125,2129,422.5624389738106,258.0158560432328,703.0782950170434
fish12,853,42.65,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,1441,2111,426.84182670610215,258.36366851593647,714.0254952220387
fish12,860,43.0,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,1525,2230,430.7758458287935,256.8758039326032,718.1516497613966
fish12,869,43.45,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,1528,2258,430.4666099487116,256.8822752867698,717.9088852354814
fish12,1015,50.75,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,19468,477,407.5291875763881,257.05670894748897,1053.945896523877
fish12,1019,50.95,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,20369,2216,413.50810710720486,255.32545570051408,1076.213562807719
fish12,1046,52.3,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,29205,3942,464.28004181850105,259.0160937489403,1307.3961355674414
fish12,1055,52.75,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,25282,13135,341.3667220675809,234.5863345377604,1081.5930566053412
fish12,1602,80.1,20.0,20.0,15.28,63.6350287532929,9.71645647277457,18.53333333333333,528.4129692832763,184.0136856967302,16664,7091,426.9170661963946,246.2849250462744,1006.481991242669
