FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish11,6064,0.19473541261232866,0.13333333333333333,21.42089538735615,17.915657960334237,,310.27682973075457,67.7019885617611,6299,0,432.09254982812195,250.22091136067698,808.2934611887989
