FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish01,2718,0.19473541261232866,0.13333333333333333,18.809243191249383,5.9105437325675005,9.2,77.47440273037542,41.66120475896607,1519,2442,455.8190788119092,266.72313801875634,752.9222168306655
