FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish11,4317,0.19473541261232866,0.13333333333333333,10.554133569654166,6.876851286272376,4.533333333333333,60.29579067121728,29.54894402250495,1306,662,449.6892750243951,251.63716795005806,727.4464429744531
