FishID,FrameIndex,cm_ground_per_px,cm_vertical_per_px,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish7,4117,0.19473541261232866,0.13333333333333333,7.594681091880817,6.426268616206846,6.666666666666667,40.50056882821387,24.000052015911205,955,1478,428.82244772828653,256.2296972208552,704.1521449491418
